800
49356
0 2 4
0 3 5
0 39 4
0 50 1
0 53 1
0 59 4
0 69 3
0 76 1
0 77 3
0 106 5
0 145 1
0 146 1
0 152 3
0 157 1
0 182 2
0 188 5
0 211 4
0 225 4
0 229 2
0 280 5
0 335 5
0 338 3
0 342 1
0 353 5
0 355 2
0 371 1
0 387 5
0 391 4
0 394 5
0 402 2
0 430 2
0 434 3
0 456 5
0 457 1
0 468 1
0 477 2
0 487 1
0 488 3
0 525 1
0 526 5
0 533 1
0 537 4
0 553 5
0 561 1
0 579 4
0 592 5
0 594 5
0 602 1
0 617 4
0 619 5
0 638 4
0 664 3
0 681 1
0 715 3
0 719 3
0 741 4
0 749 1
0 757 3
0 765 3
0 775 4
0 787 2
0 793 4
1 23 5
1 33 4
1 43 4
1 57 5
1 64 5
1 71 3
1 73 5
1 108 3
1 111 1
1 113 3
1 118 3
1 126 2
1 127 1
1 134 3
1 177 4
1 179 1
1 192 2
1 193 1
1 196 1
1 220 5
1 246 4
1 265 2
1 274 4
1 278 4
1 281 3
1 321 4
1 325 5
1 341 3
1 363 2
1 402 2
1 423 2
1 427 5
1 450 4
1 460 5
1 476 4
1 490 2
1 500 1
1 510 3
1 519 1
1 529 1
1 532 2
1 536 1
1 548 5
1 563 1
1 593 3
1 600 2
1 616 3
1 618 2
1 632 3
1 656 4
1 663 4
1 690 4
1 707 3
1 719 1
1 726 3
1 734 5
1 744 1
1 762 1
1 767 2
1 784 2
1 795 4
2 19 3
2 72 1
2 82 1
2 87 3
2 139 1
2 163 5
2 174 3
2 181 3
2 187 1
2 202 2
2 228 5
2 251 5
2 259 5
2 277 1
2 284 4
2 290 1
2 291 2
2 305 5
2 306 4
2 356 1
2 378 5
2 383 2
2 389 4
2 396 2
2 404 5
2 414 4
2 416 3
2 421 5
2 435 5
2 447 4
2 451 1
2 452 5
2 467 4
2 471 4
2 489 5
2 490 1
2 500 4
2 514 4
2 534 3
2 538 2
2 545 1
2 547 1
2 565 4
2 575 1
2 579 3
2 589 3
2 590 3
2 601 3
2 618 3
2 623 3
2 632 5
2 639 4
2 683 4
2 686 5
2 694 4
2 697 5
2 706 2
2 710 5
2 721 1
2 732 1
2 741 1
2 752 3
2 755 4
2 776 4
2 797 3
3 8 2
3 11 3
3 26 5
3 38 4
3 52 3
3 74 1
3 75 4
3 80 3
3 81 5
3 94 5
3 119 5
3 132 5
3 157 3
3 200 4
3 215 3
3 230 4
3 233 1
3 266 1
3 267 5
3 277 1
3 281 4
3 303 2
3 315 3
3 323 1
3 333 1
3 343 1
3 355 2
3 363 2
3 393 2
3 447 4
3 448 5
3 473 1
3 483 2
3 494 3
3 501 4
3 509 3
3 546 5
3 558 5
3 576 5
3 605 1
3 609 1
3 617 2
3 619 3
3 625 5
3 642 4
3 658 3
3 659 1
3 663 4
3 668 3
3 675 2
3 676 3
3 687 2
3 702 2
3 707 5
3 708 5
3 717 4
3 724 5
3 730 1
3 731 4
3 742 3
3 759 2
3 762 2
3 765 3
3 789 4
3 793 5
4 4 1
4 33 5
4 55 3
4 56 2
4 64 4
4 80 5
4 87 3
4 99 3
4 109 2
4 111 2
4 125 5
4 142 1
4 148 2
4 151 1
4 152 5
4 162 2
4 169 3
4 176 5
4 233 3
4 244 3
4 246 4
4 247 1
4 248 2
4 274 2
4 289 1
4 309 3
4 315 1
4 323 2
4 326 4
4 335 3
4 352 4
4 371 2
4 380 5
4 401 1
4 404 2
4 408 5
4 419 3
4 450 1
4 457 3
4 471 1
4 478 4
4 490 4
4 492 5
4 504 4
4 523 4
4 526 3
4 555 2
4 557 3
4 564 1
4 567 5
4 577 1
4 579 4
4 586 5
4 613 1
4 616 3
4 623 5
4 626 2
4 630 3
4 665 4
4 688 3
4 710 2
4 743 5
4 756 4
4 762 3
4 779 3
4 791 5
4 793 2
5 14 2
5 21 5
5 31 3
5 48 2
5 58 4
5 65 5
5 105 4
5 110 4
5 131 5
5 163 2
5 180 1
5 183 1
5 193 1
5 209 5
5 217 2
5 219 2
5 242 1
5 246 4
5 264 4
5 275 1
5 288 4
5 318 5
5 323 2
5 325 1
5 349 2
5 373 1
5 391 2
5 417 2
5 423 2
5 431 4
5 451 5
5 465 4
5 582 3
5 596 2
5 601 5
5 643 3
5 645 1
5 669 1
5 695 2
5 717 1
5 742 1
5 749 1
5 761 3
5 764 3
5 767 5
5 770 4
5 786 1
6 1 3
6 2 3
6 13 5
6 22 4
6 33 5
6 37 1
6 43 5
6 53 3
6 69 3
6 76 5
6 90 5
6 95 4
6 108 5
6 112 4
6 117 3
6 143 2
6 152 2
6 185 5
6 193 4
6 207 5
6 219 2
6 229 2
6 240 5
6 252 3
6 315 4
6 325 2
6 351 5
6 354 5
6 363 2
6 376 3
6 379 5
6 385 3
6 386 2
6 405 3
6 409 1
6 411 3
6 412 3
6 413 5
6 446 1
6 471 4
6 478 1
6 495 3
6 515 5
6 553 3
6 560 4
6 572 1
6 606 1
6 608 4
6 611 3
6 612 4
6 624 5
6 628 2
6 637 4
6 652 2
6 660 3
6 671 1
6 672 4
6 681 2
6 682 3
6 684 1
6 695 3
6 725 3
6 737 1
6 748 2
6 785 5
7 21 2
7 37 1
7 74 1
7 84 1
7 112 5
7 120 4
7 145 4
7 158 4
7 166 5
7 169 4
7 189 1
7 199 2
7 210 2
7 216 4
7 257 4
7 259 2
7 262 3
7 283 5
7 284 4
7 298 4
7 355 2
7 365 1
7 369 5
7 380 1
7 384 2
7 386 3
7 403 5
7 463 3
7 482 3
7 499 2
7 510 2
7 521 2
7 559 2
7 560 4
7 561 1
7 578 1
7 592 2
7 594 3
7 595 4
7 625 5
7 629 5
7 656 1
7 660 2
7 677 5
7 678 2
7 699 1
7 709 2
7 725 3
7 728 1
7 749 3
7 754 2
8 44 5
8 49 4
8 84 1
8 85 5
8 86 1
8 93 1
8 133 5
8 138 4
8 147 2
8 159 4
8 161 2
8 176 3
8 178 5
8 187 5
8 224 4
8 231 2
8 240 5
8 256 4
8 258 2
8 267 5
8 271 2
8 273 4
8 281 1
8 286 2
8 333 1
8 351 2
8 359 1
8 363 4
8 388 3
8 410 2
8 421 1
8 423 2
8 430 3
8 478 4
8 488 4
8 495 3
8 527 2
8 528 3
8 531 2
8 540 4
8 555 1
8 618 2
8 628 4
8 667 4
8 691 3
8 695 1
8 702 4
8 704 3
8 731 3
8 738 2
8 752 1
8 779 2
8 782 4
8 791 5
9 24 1
9 36 3
9 51 2
9 58 2
9 79 1
9 80 5
9 86 2
9 101 3
9 112 3
9 116 4
9 119 1
9 131 1
9 151 5
9 170 4
9 172 3
9 181 3
9 200 5
9 227 5
9 240 1
