800
30252
0 2 4
0 20 3
0 52 3
0 92 5
0 94 1
0 100 1
0 104 4
0 159 4
0 167 1
0 207 1
0 218 5
0 224 2
0 237 3
0 256 1
0 288 1
0 293 2
0 310 4
0 334 2
0 360 5
0 385 5
0 411 1
0 412 1
0 435 4
0 440 1
0 460 4
0 517 5
0 520 5
0 528 1
0 564 4
0 589 5
0 595 4
0 598 1
0 612 3
0 649 1
0 650 3
0 665 2
0 695 3
0 717 3
0 724 5
0 738 5
0 766 5
1 3 1
1 39 3
1 73 2
1 81 1
1 88 4
1 138 2
1 139 3
1 182 3
1 202 2
1 228 4
1 267 3
1 271 1
1 276 1
1 283 2
1 290 1
1 292 5
1 361 4
1 364 2
1 424 5
1 441 2
1 454 2
1 509 2
1 532 1
1 556 3
1 571 4
1 573 3
1 589 2
1 597 5
1 607 3
1 623 1
1 649 1
1 690 5
1 725 1
1 748 4
1 750 2
1 777 3
1 797 2
2 21 1
2 40 4
2 127 3
2 165 5
2 201 2
2 241 1
2 255 1
2 271 5
2 334 4
2 385 1
2 391 2
2 409 1
2 424 2
2 526 2
2 531 1
2 567 4
2 574 3
2 583 2
2 607 3
2 637 3
2 665 1
2 703 1
2 705 2
2 708 2
2 710 4
2 740 5
2 741 3
2 763 3
2 785 3
3 24 1
3 31 5
3 60 3
3 112 1
3 115 1
3 178 4
3 213 5
3 255 5
3 292 3
3 296 1
3 318 2
3 375 2
3 413 2
3 432 4
3 443 1
3 445 2
3 458 2
3 459 3
3 489 1
3 516 4
3 551 5
3 561 4
3 566 2
3 567 4
3 575 5
3 589 2
3 592 1
3 596 1
3 602 3
3 606 2
3 612 2
3 643 1
3 725 1
3 732 5
3 756 3
3 770 4
3 780 2
3 785 1
3 790 5
4 15 2
4 77 5
4 82 1
4 84 2
4 107 3
4 115 5
4 120 2
4 121 5
4 139 5
4 220 4
4 234 1
4 239 5
4 247 1
4 270 2
4 306 1
4 310 4
4 320 4
4 365 3
4 406 4
4 417 4
4 423 3
4 426 4
4 453 2
4 514 2
4 607 2
4 617 2
4 650 5
4 656 1
4 660 2
4 693 1
4 712 1
4 717 4
4 720 1
4 728 3
4 736 3
4 737 1
4 751 3
4 768 2
4 771 3
4 774 5
4 783 4
4 787 4
4 794 2
4 797 3
5 14 5
5 19 5
5 33 5
5 37 3
5 92 2
5 102 2
5 113 1
5 141 5
5 203 5
5 216 4
5 234 2
5 279 5
5 281 5
5 285 5
5 300 3
5 301 1
5 321 1
5 332 5
5 348 2
5 349 4
5 371 2
5 379 5
5 396 2
5 413 1
5 418 3
5 495 5
5 497 1
5 518 4
5 548 1
5 559 1
5 583 4
5 646 4
5 661 1
5 663 4
5 685 1
5 697 4
5 703 2
5 723 5
5 726 5
5 738 2
5 739 5
5 762 2
6 38 4
6 39 1
6 44 2
6 49 1
6 87 1
6 90 3
6 102 2
6 106 2
6 141 4
6 171 3
6 185 3
6 223 5
6 229 4
6 231 5
6 259 5
6 269 2
6 275 3
6 281 2
6 285 3
6 294 5
6 371 3
6 373 3
6 386 2
6 440 3
6 465 2
6 476 2
6 504 1
6 549 3
6 624 2
6 625 2
6 675 5
6 686 3
6 703 5
6 715 5
6 751 3
6 755 3
6 775 3
7 79 2
7 136 2
7 145 4
7 179 3
7 198 5
7 236 5
7 238 3
7 299 3
7 353 2
7 383 4
7 393 1
7 413 1
7 455 2
7 489 1
7 539 5
7 542 3
7 552 5
7 577 5
7 585 4
7 606 5
7 621 4
7 626 4
7 631 2
7 645 4
7 678 2
7 693 2
7 700 5
7 732 5
8 10 2
8 62 4
8 74 5
8 93 1
8 127 2
8 160 1
8 161 2
8 170 1
8 180 4
8 182 5
8 193 1
8 194 5
8 217 2
8 242 3
8 264 1
8 279 5
8 290 4
8 297 3
8 318 2
8 404 5
8 414 5
8 422 4
8 472 4
8 487 4
8 492 1
8 495 2
8 502 3
8 510 2
8 526 1
8 539 2
8 543 1
8 590 2
8 615 2
8 625 2
8 634 5
8 649 3
8 671 1
8 691 2
8 758 3
8 764 4
9 21 3
9 28 5
9 35 3
9 44 5
9 52 3
9 57 5
9 84 2
9 156 1
9 175 4
9 186 2
9 215 3
9 234 2
9 235 4
9 241 2
9 289 4
9 320 3
9 360 4
9 364 1
9 365 1
9 377 5
9 384 2
9 386 1
9 426 2
9 429 1
9 444 5
9 493 3
9 494 1
9 498 3
9 549 2
9 550 1
9 614 2
9 678 5
9 683 5
9 684 1
9 716 2
9 731 1
9 752 3
9 767 3
9 777 1
10 48 4
10 91 4
10 130 2
10 143 4
10 145 3
10 151 2
10 163 5
10 206 4
10 209 2
10 221 2
10 228 3
10 267 5
10 369 3
10 379 1
10 470 4
10 471 5
10 472 1
