800
122588
0 1 2
0 3 3
0 4 1
0 14 1
0 15 1
0 20 2
0 21 5
0 47 3
0 48 4
0 49 2
0 53 1
0 62 1
0 74 4
0 83 5
0 88 1
0 96 5
0 97 3
0 99 3
0 108 2
0 116 1
0 118 4
0 124 4
0 134 2
0 135 2
0 142 3
0 146 4
0 159 1
0 175 2
0 180 4
0 184 4
0 187 5
0 189 4
0 193 4
0 195 2
0 202 4
0 209 4
0 217 5
0 228 1
0 231 3
0 232 3
0 247 1
0 257 2
0 258 3
0 259 5
0 260 5
0 262 1
0 264 4
0 265 5
0 268 3
0 289 3
0 293 1
0 294 1
0 297 1
0 303 3
0 312 3
0 318 1
0 321 1
0 322 1
0 335 2
0 338 5
0 341 2
0 344 4
0 347 2
0 348 2
0 350 4
0 357 3
0 362 3
0 363 2
0 373 1
0 381 4
0 382 2
0 383 3
0 394 4
0 403 4
0 407 5
0 408 3
0 426 5
0 430 2
0 438 4
0 439 3
0 446 2
0 449 1
0 456 2
0 473 4
0 478 4
0 483 5
0 490 2
0 493 4
0 497 2
0 501 5
0 507 2
0 509 5
0 512 4
0 514 1
0 524 4
0 530 2
0 535 5
0 537 4
0 540 4
0 548 3
0 554 3
0 556 1
0 562 3
0 565 5
0 567 1
0 569 3
0 571 2
0 574 1
0 596 3
0 602 3
0 603 3
0 605 3
0 610 2
0 611 4
0 612 1
0 613 2
0 618 5
0 622 5
0 626 1
0 630 2
0 631 2
0 635 3
0 642 5
0 644 4
0 645 1
0 650 1
0 659 2
0 661 2
0 662 4
0 672 5
0 676 1
0 678 4
0 681 4
0 684 1
0 686 1
0 689 5
0 703 1
0 709 2
0 711 1
0 717 3
0 718 3
0 720 4
0 721 2
0 733 5
0 737 2
0 747 3
0 752 1
0 757 4
0 758 3
0 773 3
0 775 3
0 778 3
0 788 4
0 798 1
0 799 4
1 1 2
1 2 4
1 4 4
1 17 5
1 20 4
1 29 5
1 33 5
1 42 1
1 45 5
1 49 1
1 55 3
1 59 4
1 60 3
1 64 2
1 75 1
1 88 5
1 99 2
1 104 1
1 106 2
1 114 2
1 116 1
1 117 1
1 129 3
1 130 3
1 136 4
1 140 1
1 145 5
1 166 2
1 175 5
1 178 1
1 179 2
1 180 3
1 181 4
1 182 3
1 184 5
1 185 5
1 192 3
1 201 1
1 204 3
1 211 1
1 212 3
1 213 5
1 214 3
1 232 5
1 248 3
1 249 5
1 252 1
1 267 5
1 270 5
1 275 1
1 281 1
1 283 4
1 286 5
1 288 2
1 292 2
1 296 3
1 298 5
1 300 1
1 301 3
1 312 2
1 314 5
1 316 1
1 321 1
1 323 2
1 342 2
1 346 3
1 349 5
1 360 4
1 362 4
1 368 5
1 369 3
1 379 4
1 380 1
1 385 3
1 395 4
1 400 1
1 410 1
1 412 4
1 413 4
1 416 5
1 430 4
1 436 3
1 438 3
1 441 5
1 442 1
1 453 2
1 454 2
1 456 5
1 461 4
1 471 3
1 488 3
1 489 4
1 496 1
1 503 3
1 508 2
1 510 5
1 516 4
1 517 3
1 518 4
1 525 4
1 530 3
1 553 3
1 555 5
1 560 3
1 565 1
1 569 1
1 572 5
1 574 4
1 606 5
1 607 5
1 611 1
1 615 2
1 618 4
1 624 4
1 635 3
1 638 3
1 640 1
1 642 4
1 654 3
1 668 4
1 670 4
1 673 5
1 675 1
1 678 1
1 688 2
1 694 5
1 700 5
1 701 4
1 703 4
1 705 4
1 713 3
1 717 5
1 719 3
1 722 4
1 723 1
1 724 1
1 726 2
1 730 4
1 742 4
1 744 1
1 745 5
1 746 3
1 749 2
1 751 3
1 753 3
1 755 4
1 756 3
1 762 3
1 764 3
1 774 5
1 786 1
1 791 5
2 4 5
2 7 5
2 11 4
2 15 5
2 16 1
2 24 2
2 26 3
2 33 5
2 42 1
2 47 4
2 64 2
2 65 2
2 66 1
2 67 3
2 76 5
2 79 5
2 81 3
2 92 5
2 95 3
2 103 4
2 105 3
2 110 3
2 115 2
2 120 3
2 122 4
2 128 3
2 138 5
2 141 4
2 144 2
2 146 3
2 157 1
2 171 4
2 182 4
2 188 4
2 189 4
2 197 3
2 201 2
2 204 3
2 208 3
2 210 1
2 212 4
2 222 2
2 224 1
2 229 5
2 234 4
2 248 5
2 252 1
2 263 3
2 264 2
2 272 1
2 281 2
2 285 5
2 289 1
2 293 2
2 294 3
2 303 1
2 311 5
2 313 3
2 319 2
2 320 1
2 322 5
2 324 4
2 325 4
2 335 3
2 337 4
2 338 4
2 342 4
2 349 4
2 360 1
2 365 1
2 367 3
2 369 1
2 370 2
2 373 5
2 375 3
2 393 4
2 397 5
2 399 3
2 400 1
2 416 2
2 417 2
2 419 4
2 423 5
2 429 1
2 433 4
2 438 2
2 443 3
2 447 5
2 448 5
2 451 1
2 453 2
2 456 3
2 458 4
2 462 2
2 467 2
2 476 3
2 481 3
2 482 4
2 484 3
2 486 4
2 489 3
2 491 1
2 499 5
2 501 1
2 514 2
2 525 2
2 529 1
2 531 4
2 535 3
2 537 1
2 542 5
2 558 2
2 560 3
2 567 4
2 569 1
2 572 2
2 573 5
2 578 2
2 590 5
2 591 5
2 619 5
2 621 1
2 623 5
2 625 1
2 626 3
2 630 1
2 635 2
2 638 2
2 640 3
2 641 4
2 644 3
2 646 1
2 650 5
2 651 2
2 654 3
2 663 3
2 665 4
2 666 1
2 669 4
2 674 4
2 678 3
2 679 5
2 683 1
2 692 2
2 706 3
2 710 2
2 721 5
2 728 4
2 735 1
2 736 3
2 740 5
2 745 5
2 746 1
2 748 4
2 751 2
2 754 2
2 765 4
2 775 2
2 781 1
2 782 2
3 5 3
3 16 5
3 27 1
3 32 3
3 38 1
3 53 4
3 56 4
3 63 1
3 64 5
3 65 1
3 66 4
3 72 4
3 82 1
3 92 2
3 99 5
3 108 5
3 110 4
3 111 2
3 114 4
3 116 4
3 123 1
3 127 5
3 131 3
3 136 2
3 147 2
3 151 1
3 155 1
3 156 5
3 162 4
3 170 1
3 171 1
3 175 4
3 178 4
3 180 5
3 187 4
3 195 2
3 196 2
3 200 1
3 210 2
3 215 4
3 218 2
3 224 1
3 226 3
3 230 4
3 233 1
3 234 1
3 236 5
3 238 2
3 243 2
3 247 2
3 268 5
3 279 4
3 281 1
3 286 4
3 288 2
3 289 1
3 290 1
3 293 2
3 296 1
3 299 5
3 300 4
3 311 3
3 319 4
3 323 1
3 326 2
3 328 2
3 336 2
3 337 2
3 338 2
3 340 3
3 345 3
3 353 1
3 354 4
3 355 3
3 357 4
3 361 4
3 362 4
3 378 3
3 382 4
3 386 3
3 387 2
3 389 2
3 396 2
3 411 3
3 425 4
3 427 3
3 441 5
3 446 5
3 450 1
3 451 2
3 455 5
3 458 4
3 459 4
3 467 4
3 469 4
3 475 4
3 476 2
3 491 3
3 492 4
3 493 3
3 495 5
3 498 2
3 501 2
3 502 3
3 511 2
3 514 5
3 515 1
3 519 5
3 523 5
3 528 5
3 530 2
3 532 4
3 537 3
3 539 5
3 540 3
3 547 2
3 554 5
3 555 3
3 560 1
3 568 5
3 572 2
3 574 5
3 591 5
3 592 4
3 595 2
3 599 5
3 600 3
3 605 4
3 617 2
3 621 1
3 626 5
3 627 2
3 632 4
3 634 2
3 637 5
3 639 3
3 643 5
3 650 4
3 651 4
3 658 4
3 662 5
3 663 5
3 666 2
3 668 3
3 669 2
3 676 4
3 684 1
3 693 5
3 694 5
3 701 5
3 717 5
3 726 4
3 731 3
3 733 4
3 739 2
3 747 3
3 751 5
3 756 3
3 757 5
3 760 2
3 762 1
3 770 5
3 775 3
3 777 4
3 779 1
3 784 4
3 792 4
3 795 5
4 1 3
4 3 3
4 9 1
4 13 3
4 18 1
4 29 4
4 32 5
4 38 1
4 54 2
4 60 2
4 65 2
4 66 1
4 68 3
4 70 4
4 71 3
4 73 4
4 76 4
4 79 5
4 87 5
4 89 3
4 93 4
4 98 5
4 101 2
4 103 4
4 105 2
4 106 5
4 109 3
4 110 2
4 112 3
4 113 3
4 117 4
4 121 2
4 129 5
4 130 5
4 131 5
4 136 5
4 140 5
4 150 3
4 152 5
4 157 2
4 174 5
4 190 2
4 199 3
4 201 3
4 210 4
4 213 4
4 214 2
4 218 2
4 220 2
4 231 4
4 233 4
4 261 3
4 263 5
4 268 4
4 270 3
4 275 1
4 276 5
4 303 2
4 304 3
4 311 3
4 312 2
4 331 1
4 334 2
4 336 4
4 338 1
4 340 2
4 343 3
4 350 5
4 360 1
4 362 2
4 375 2
4 389 4
4 404 3
4 408 5
4 422 1
4 423 2
4 430 4
4 436 1
4 438 5
4 440 4
4 446 1
4 451 1
4 454 4
4 459 4
4 464 5
4 468 4
4 472 2
4 476 3
4 477 4
4 479 5
