800
103484
0 1 2
0 4 1
0 15 5
0 19 2
0 47 3
0 48 3
0 52 3
0 62 5
0 64 5
0 74 5
0 80 1
0 88 3
0 95 1
0 99 1
0 100 2
0 104 2
0 112 2
0 116 4
0 120 1
0 123 5
0 125 5
0 128 1
0 130 4
0 133 1
0 152 2
0 153 3
0 159 5
0 163 2
0 166 1
0 176 3
0 188 4
0 190 1
0 192 3
0 193 4
0 200 2
0 211 4
0 218 5
0 233 2
0 236 2
0 237 1
0 240 2
0 242 1
0 245 3
0 249 1
0 261 5
0 267 2
0 274 4
0 284 5
0 286 5
0 296 5
0 312 4
0 317 3
0 325 3
0 329 5
0 330 4
0 334 3
0 335 4
0 344 4
0 346 5
0 353 2
0 356 2
0 357 5
0 360 4
0 364 4
0 369 1
0 372 1
0 373 4
0 380 3
0 383 2
0 394 4
0 396 3
0 397 3
0 405 3
0 410 2
0 414 3
0 424 3
0 452 5
0 455 1
0 468 5
0 473 3
0 477 5
0 478 2
0 482 5
0 483 5
0 496 2
0 498 4
0 513 5
0 515 3
0 524 5
0 526 4
0 529 2
0 530 5
0 533 5
0 540 5
0 549 1
0 551 1
0 566 3
0 568 2
0 579 3
0 594 3
0 598 1
0 603 4
0 617 5
0 644 4
0 646 3
0 648 4
0 660 3
0 663 5
0 670 4
0 680 2
0 681 2
0 682 2
0 685 5
0 686 5
0 688 5
0 697 2
0 698 3
0 741 3
0 750 1
0 767 1
0 773 3
0 781 1
0 786 5
0 788 3
0 789 1
0 792 4
0 794 2
0 797 2
0 798 2
1 7 5
1 22 5
1 37 5
1 42 4
1 43 4
1 50 2
1 53 3
1 69 4
1 73 2
1 84 1
1 89 5
1 97 4
1 100 5
1 106 3
1 112 5
1 115 5
1 126 4
1 128 2
1 135 1
1 144 3
1 155 3
1 178 1
1 186 5
1 196 5
1 203 5
1 205 4
1 207 1
1 213 1
1 214 4
1 220 4
1 231 4
1 240 3
1 247 5
1 256 2
1 257 3
1 263 2
1 269 2
1 272 2
1 293 2
1 294 2
1 300 1
1 306 3
1 312 5
1 313 5
1 316 5
1 346 5
1 348 3
1 352 5
1 356 2
1 360 5
1 365 5
1 366 2
1 377 3
1 384 4
1 396 2
1 410 3
1 412 3
1 417 5
1 423 3
1 424 1
1 431 4
1 442 1
1 450 2
1 452 5
1 456 1
1 460 2
1 463 4
1 468 4
1 471 4
1 478 4
1 486 5
1 497 2
1 501 3
1 508 2
1 509 5
1 512 5
1 519 1
1 530 5
1 534 5
1 535 2
1 541 3
1 543 2
1 548 4
1 559 4
1 571 1
1 574 1
1 586 2
1 588 2
1 594 5
1 604 2
1 605 3
1 618 5
1 639 5
1 642 3
1 647 5
1 649 3
1 650 3
1 653 4
1 662 4
1 664 1
1 666 1
1 675 2
1 677 3
1 683 4
1 687 4
1 698 2
1 702 2
1 703 2
1 709 2
1 715 4
1 722 1
1 725 1
1 730 1
1 735 2
1 744 3
1 756 4
1 775 3
1 779 1
1 780 5
2 1 4
2 10 5
2 16 3
2 29 5
2 31 1
2 49 1
2 56 1
2 57 4
2 64 5
2 71 3
2 77 1
2 78 4
2 85 4
2 90 4
2 100 5
2 102 5
2 117 2
2 122 2
2 146 2
2 154 5
2 156 3
2 161 3
2 165 3
2 174 1
2 176 2
2 184 3
2 185 5
2 199 1
2 204 3
2 208 3
2 213 2
2 214 4
2 217 1
2 221 4
2 222 4
2 226 4
2 234 1
2 240 5
2 246 4
2 248 4
2 283 3
2 284 1
2 285 3
2 288 4
2 289 3
2 292 4
2 301 4
2 304 1
2 322 5
2 323 1
2 331 4
2 339 1
2 347 5
2 375 3
2 392 4
2 394 4
2 395 1
2 397 2
2 409 1
2 411 1
2 418 2
2 419 3
2 422 3
2 425 2
2 436 5
2 445 1
2 457 1
2 459 5
2 465 2
2 466 5
2 475 5
2 477 3
2 479 5
2 488 1
2 490 4
2 496 5
2 505 2
2 506 1
2 512 3
2 517 4
2 521 5
2 525 3
2 526 3
2 540 2
2 542 5
2 543 3
2 548 3
2 559 3
2 588 4
2 593 2
2 613 2
2 631 2
2 638 1
2 646 3
2 648 4
2 652 2
2 668 2
2 678 3
2 685 1
2 686 1
2 708 2
2 709 4
2 711 4
2 713 5
2 717 3
2 734 2
2 743 3
2 752 4
2 764 5
2 767 4
2 774 2
2 781 3
2 792 1
3 4 1
3 18 1
3 30 1
3 34 3
3 40 1
3 43 2
3 50 2
3 53 1
3 58 5
3 61 4
3 90 2
3 96 4
