800
108260
0 2 4
0 7 3
0 8 4
0 16 5
0 23 5
0 24 4
0 30 4
0 32 1
0 56 2
0 59 3
0 67 2
0 68 4
0 74 1
0 79 3
0 81 3
0 91 3
0 103 1
0 118 4
0 121 4
0 123 2
0 124 5
0 129 1
0 130 4
0 131 3
0 135 1
0 136 2
0 141 1
0 144 1
0 152 4
0 154 2
0 160 1
0 173 1
0 184 4
0 191 2
0 196 1
0 207 2
0 208 5
0 210 2
0 215 1
0 224 1
0 228 1
0 240 3
0 245 2
0 246 1
0 254 5
0 258 5
0 261 2
0 270 1
0 275 2
0 278 3
0 281 3
0 288 3
0 302 2
0 305 2
0 306 4
0 312 1
0 317 5
0 324 4
0 325 1
0 328 5
0 338 4
0 339 2
0 341 2
0 343 3
0 351 1
0 364 3
0 374 3
0 390 2
0 394 4
0 397 2
0 400 1
0 401 2
0 405 2
0 414 1
0 415 4
0 416 5
0 418 3
0 422 2
0 441 3
0 445 1
0 461 3
0 465 5
0 470 3
0 471 3
0 475 1
0 478 2
0 491 2
0 502 3
0 506 5
0 508 5
0 519 3
0 527 5
0 529 3
0 536 2
0 537 2
0 541 4
0 566 5
0 567 4
0 571 3
0 572 4
0 574 3
0 579 3
0 580 3
0 582 5
0 595 4
0 599 1
0 600 2
0 602 2
0 609 5
0 633 1
0 636 5
0 637 4
0 640 2
0 642 5
0 643 3
0 644 5
0 645 3
0 647 2
0 660 1
0 662 2
0 665 3
0 666 5
0 681 5
0 682 1
0 685 5
0 687 2
0 696 4
0 697 5
0 704 4
0 708 4
0 709 5
0 710 2
0 721 2
0 727 4
0 740 4
0 743 2
0 744 5
0 746 4
0 748 1
0 753 5
0 759 1
0 763 4
0 767 1
0 789 2
1 6 5
1 22 2
1 23 2
1 26 1
1 30 4
1 37 5
1 40 5
1 43 4
1 49 1
1 53 3
1 57 1
1 59 3
1 60 4
1 63 5
1 76 4
1 80 4
1 83 2
1 84 3
1 86 1
1 103 4
1 109 3
1 125 2
1 130 4
1 132 3
1 138 5
1 150 1
1 152 3
1 154 5
1 157 1
1 175 1
1 177 2
1 180 4
1 183 3
1 188 5
1 192 5
1 193 2
1 195 1
1 199 2
1 201 4
1 203 3
1 213 1
1 219 5
1 229 2
1 230 2
1 231 4
1 233 2
1 238 2
1 243 4
1 248 5
1 251 1
1 255 4
1 266 5
1 278 2
1 284 5
1 285 2
1 292 3
1 293 3
1 298 1
1 300 1
1 308 1
1 334 5
1 337 1
1 346 4
1 355 1
1 360 1
1 372 4
1 376 4
1 396 5
1 406 3
1 408 4
1 411 4
1 412 2
1 424 4
1 429 1
1 437 5
1 462 4
1 467 4
1 470 2
1 477 1
1 483 4
1 488 3
1 489 5
1 492 5
1 495 1
1 496 2
1 502 4
1 505 3
1 519 4
1 528 2
1 533 5
1 544 2
1 548 3
1 554 4
1 566 4
1 570 3
1 579 4
1 580 4
1 586 5
1 588 5
1 590 1
1 593 4
1 594 2
1 613 3
1 645 3
1 648 4
1 649 2
1 650 3
1 653 1
1 669 5
1 678 3
1 685 5
1 688 3
1 689 5
1 690 2
1 732 4
1 734 5
1 743 4
1 747 3
1 754 3
1 761 5
1 764 4
1 766 1
1 773 1
1 788 1
1 789 2
2 11 5
2 12 1
2 13 4
2 26 5
2 28 5
2 30 3
2 35 4
2 42 1
2 49 3
2 51 2
2 53 5
2 55 3
2 57 3
2 66 4
2 71 5
2 77 1
2 80 3
2 82 1
2 85 2
2 86 5
2 98 1
2 101 1
2 106 1
2 110 2
2 112 3
2 117 2
2 118 1
2 119 5
2 120 3
2 121 3
2 128 1
2 131 4
2 138 1
2 142 1
2 144 4
2 146 1
2 153 3
2 159 4
2 162 5
2 168 2
2 176 4
2 177 4
2 180 2
2 192 4
2 198 1
2 216 2
2 220 3
2 221 1
2 249 4
2 252 3
2 258 5
2 267 3
2 272 3
2 275 2
2 279 1
2 284 5
2 290 4
2 293 4
2 298 3
2 314 4
2 318 2
2 328 5
2 339 3
2 346 1
2 353 2
2 355 1
2 361 5
2 362 3
