500
9180
0 2 4
0 6 2
0 43 5
0 84 1
0 121 5
0 129 5
0 133 2
0 164 2
0 169 3
0 198 5
0 221 2
0 292 3
0 307 1
0 311 5
0 322 1
0 336 4
0 356 1
0 360 2
0 380 5
0 386 1
0 405 5
0 406 4
0 412 1
0 433 3
0 444 1
0 467 2
0 494 3
1 23 2
1 37 1
1 94 2
1 136 4
1 179 5
1 209 4
1 237 5
1 248 5
1 251 2
1 252 3
1 321 2
1 383 3
1 384 3
1 456 3
1 464 1
1 470 4
1 492 2
2 7 5
2 35 3
2 60 5
2 86 1
2 97 4
2 101 4
2 178 5
2 188 2
2 208 1
2 256 3
2 264 3
2 328 4
2 343 2
2 416 5
2 449 2
3 5 5
3 6 2
3 10 4
3 94 5
3 183 1
3 196 5
3 209 1
3 231 2
3 232 4
3 255 3
3 289 3
3 325 1
3 390 1
3 395 4
3 426 4
3 451 1
3 499 2
4 11 1
4 35 4
4 39 2
4 65 2
4 80 5
4 96 4
4 101 5
4 118 2
4 137 4
4 176 4
4 202 5
4 208 5
4 216 3
4 220 1
4 249 5
4 259 1
4 268 4
4 279 5
4 344 2
4 461 5
4 468 5
4 475 5
5 3 2
5 6 1
5 10 3
5 17 3
5 38 3
5 42 4
5 67 1
5 72 2
5 83 2
5 114 2
5 129 1
5 229 5
5 236 1
5 267 3
5 271 2
5 287 4
5 326 4
5 437 3
5 464 1
6 28 1
6 51 3
6 108 4
6 143 1
6 160 1
6 202 3
6 224 1
6 236 4
6 268 3
6 274 3
6 283 5
6 289 1
6 300 3
6 307 4
6 324 4
6 341 3
6 391 3
6 429 1
6 434 4
6 456 2
6 465 5
6 473 5
6 479 4
6 481 2
7 10 2
7 15 3
7 29 1
7 61 4
7 72 3
7 152 4
7 217 2
7 298 4
7 330 5
7 355 3
7 368 1
7 369 5
7 470 3
7 471 1
7 490 4
8 30 4
8 33 4
8 130 5
8 132 5
8 147 2
8 164 3
8 171 5
8 187 4
8 217 5
8 306 4
8 405 2
8 425 4
8 442 1
8 457 4
8 468 5
8 478 4
8 485 4
8 495 1
9 50 5
9 93 2
9 134 1
9 163 2
9 209 4
9 214 1
9 218 2
9 221 3
9 247 3
9 270 1
9 302 1
9 316 4
9 327 5
9 348 3
9 373 2
9 384 1
9 412 3
9 418 4
9 423 2
10 5 2
10 48 2
10 56 3
10 70 1
10 79 2
10 98 2
10 109 2
10 148 1
10 152 3
10 206 5
10 253 1
10 284 4
10 295 3
10 319 1
10 358 3
10 380 1
10 384 2
10 406 3
10 407 5
10 418 3
10 425 1
10 461 3
10 462 2
10 465 5
10 475 1
10 477 3
11 41 4
11 54 2
11 67 2
11 72 1
11 79 5
11 88 4
11 111 2
11 152 4
11 169 3
11 183 1
11 219 3
11 226 1
11 275 3
11 388 2
11 395 3
11 438 3
11 459 3
11 496 4
12 0 2
12 1 5
12 7 3
12 53 5
12 72 5
12 83 4
12 89 5
12 114 3
12 156 4
12 160 3
12 168 4
12 176 5
12 189 5
12 201 5
12 210 5
12 255 3
12 298 2
12 323 2
12 324 4
12 335 3
12 362 2
12 384 2
12 387 2
12 410 4
12 411 5
12 430 2
12 445 5
12 469 5
13 3 4
13 9 1
13 39 2
13 64 4
13 212 3
13 223 5
13 229 2
13 232 1
13 241 5
13 243 5
13 268 2
13 299 4
13 351 2
13 387 1
13 396 5
13 433 1
13 435 1
13 443 1
13 471 4
13 476 2
14 1 3
14 11 5
14 14 1
14 17 4
14 26 1
14 81 3
14 95 3
14 118 4
14 142 3
14 150 4
14 182 2
14 189 5
14 209 2
14 210 1
14 238 3
14 268 2
14 274 2
14 289 2
14 304 2
14 393 1
14 429 2
14 430 2
14 435 2
14 442 5
14 456 1
14 478 4
15 29 3
15 52 2
15 125 5
15 172 4
15 200 4
15 204 3
15 220 2
15 245 1
15 259 3
15 357 2
15 400 4
15 432 1
15 454 3
16 5 2
16 22 3
16 28 1
16 52 1
16 89 1
16 146 4
16 154 1
16 183 3
16 214 3
16 217 3
16 306 1
16 339 3
16 356 2
16 422 4
16 428 2
16 469 5
16 499 5
17 56 4
17 63 5
17 110 1
17 138 4
17 145 2
17 183 5
17 214 3
17 215 4
17 219 3
17 313 4
17 407 1
17 412 3
17 446 2
17 458 5
18 20 4
18 22 2
18 73 4
18 78 3
18 122 3
18 145 5
18 153 4
18 175 4
18 181 1
18 207 1
18 218 5
18 219 3
18 226 1
18 253 4
18 258 1
18 265 1
18 270 4
18 303 5
18 316 3
18 341 2
18 360 3
18 363 5
18 402 5
18 410 4
18 421 2
18 460 4
18 465 5
19 8 2
19 12 3
19 45 4
19 49 2
19 63 5
19 96 2
19 115 1
19 176 1
19 195 1
19 226 3
19 233 3
19 250 2
19 260 5
19 322 2
19 339 2
19 343 3
19 479 2
19 489 1
20 34 2
20 37 4
20 116 1
20 146 4
20 179 5
20 185 2
20 187 1
20 193 2
20 224 2
20 234 1
20 269 2
20 307 2
20 325 1
20 389 2
20 396 4
20 484 2
21 57 4
21 83 3
