500
4220
0 1 2
0 52 5
0 112 3
0 236 3
0 278 3
0 279 1
0 297 4
0 320 3
0 385 3
1 33 1
1 127 3
1 132 1
1 237 4
1 448 2
2 5 2
2 63 5
2 117 2
2 183 5
2 194 5
2 229 2
2 272 1
2 321 5
2 332 5
2 389 5
2 490 2
3 167 1
3 241 4
3 256 3
3 294 1
3 336 3
3 356 1
3 407 4
3 483 1
3 494 5
4 102 5
4 190 3
4 272 4
4 299 5
4 329 2
4 331 1
4 490 4
4 497 2
5 13 5
5 56 5
5 121 1
5 145 4
5 232 2
5 281 3
5 306 5
5 338 4
5 340 4
5 451 2
6 13 2
6 35 2
6 244 3
6 246 3
6 270 3
6 308 2
6 325 4
6 390 1
6 444 2
7 17 1
7 67 2
7 80 2
7 283 4
7 284 3
7 309 3
8 6 5
8 78 4
8 82 2
8 151 2
8 160 4
8 181 5
8 325 2
8 382 3
8 445 3
9 146 4
9 186 3
9 195 5
9 487 2
10 40 3
10 123 5
10 169 1
10 227 5
10 275 2
10 284 4
10 290 3
10 393 1
10 422 3
10 429 4
10 448 2
11 28 1
11 130 5
11 175 5
11 235 3
11 257 3
11 259 5
11 394 5
11 419 2
11 426 4
11 450 4
11 463 4
11 465 4
12 48 4
12 120 4
12 173 3
12 231 1
12 279 3
12 287 5
12 393 3
12 426 2
13 32 2
13 51 1
13 56 3
13 179 1
13 459 2
13 475 1
13 476 3
13 491 2
14 68 4
14 73 2
14 75 4
14 162 3
14 214 1
14 341 5
14 419 4
14 424 3
15 10 2
15 60 5
15 197 1
15 206 1
15 213 1
15 244 3
15 480 3
15 494 3
15 495 4
16 35 2
16 52 1
16 79 3
16 109 5
16 124 5
16 126 1
16 326 1
16 380 3
16 407 2
16 428 3
17 14 4
17 53 4
17 77 3
17 107 3
17 256 2
17 281 1
17 319 5
17 352 5
17 368 3
17 408 1
17 495 3
18 83 2
18 112 5
18 134 2
18 152 2
18 158 2
18 176 4
18 257 1
18 371 5
18 493 4
19 111 4
19 163 5
19 285 1
19 372 4
19 441 1
20 0 5
20 142 1
20 180 5
20 218 2
20 375 1
21 22 2
21 78 1
21 141 5
21 148 1
21 221 5
21 222 2
21 234 2
21 301 3
21 386 4
21 398 3
22 37 3
22 48 5
22 82 3
22 188 4
22 190 3
22 265 3
22 319 4
22 377 1
22 460 1
23 62 5
23 75 3
23 90 1
23 145 5
23 146 2
23 294 1
23 425 3
23 465 4
23 492 3
24 34 2
24 117 2
24 214 5
24 218 3
25 89 1
25 110 5
25 165 1
25 170 3
25 286 4
25 287 1
25 322 5
25 329 2
25 475 1
26 223 3
26 241 2
26 342 5
26 433 1
26 480 4
27 22 4
27 109 3
27 125 4
27 265 1
27 291 4
27 303 3
27 328 3
27 345 3
27 364 4
27 467 2
27 468 4
28 56 5
28 64 2
28 79 5
28 117 1
28 164 5
28 201 3
28 342 5
28 378 4
28 470 4
29 107 2
29 159 5
29 269 3
29 472 1
30 121 3
30 218 3
30 230 4
30 310 1
30 321 2
30 369 4
30 404 5
30 405 1
31 92 2
31 219 2
31 291 4
31 360 2
31 375 4
31 426 2
31 496 1
32 9 5
32 90 4
32 118 3
32 140 4
32 180 5
32 314 1
32 463 5
32 464 4
32 473 1
33 4 2
33 8 3
33 36 4
33 81 4
33 104 3
33 199 5
33 224 4
33 281 2
33 306 1
33 386 2
33 472 4
33 499 5
34 13 3
34 67 1
34 115 5
34 146 5
34 266 5
34 286 1
34 431 3
34 451 3
35 315 2
35 402 5
36 12 4
36 119 1
36 149 2
36 236 4
36 274 3
36 295 3
36 307 3
36 308 4
37 51 5
37 90 3
37 108 4
37 120 5
37 322 2
37 405 3
37 479 5
38 15 3
38 45 4
38 77 4
38 82 5
38 214 1
38 337 5
38 348 2
38 391 5
38 412 3
39 35 3
39 69 1
39 87 1
39 297 5
39 326 4
39 327 2
40 81 5
40 184 1
40 332 2
40 341 1
40 482 4
40 487 1
40 497 3
41 60 4
41 91 3
41 123 4
41 134 3
41 220 2
41 385 3
42 6 1
42 34 5
42 44 5
42 194 4
42 218 3
42 233 5
42 279 3
42 388 2
42 406 3
43 17 2
43 44 3
43 73 1
43 145 5
43 176 1
43 322 1
43 352 1
43 359 4
43 364 1
43 372 5
43 388 4
43 425 1
43 447 5
43 474 1
43 491 3
44 11 4
44 38 1
44 41 5
44 177 4
44 203 4
44 251 2
44 254 5
44 366 2
44 407 1
45 10 3
45 14 4
45 181 1
45 216 4
45 250 2
45 411 2
45 425 2
46 45 4
46 49 4
46 66 4
46 115 2
46 141 1
46 181 4
46 251 1
46 254 4
46 255 3
46 265 1
46 391 2
46 400 1
46 410 3
46 456 3
46 483 4
47 20 1
47 129 3
47 171 4
47 215 4
47 223 4
47 328 1
47 415 4
47 460 4
47 488 5
48 27 4
48 70 5
48 99 4
48 193 5
48 221 5
48 263 2
48 302 2
49 129 1
49 142 4
49 226 4
49 284 2
49 298 5
49 384 1
49 398 2
50 126 3
50 195 2
50 268 2
50 298 4
50 313 5
50 324 4
50 360 3
51 68 2
51 72 3
51 73 3
51 135 2
51 245 1
51 273 4
51 302 5
51 319 4
51 340 2
51 365 3
51 403 4
