300
20058
0 2 4
0 4 3
0 21 1
0 22 3
0 24 3
0 32 1
0 33 4
0 36 5
0 37 2
0 41 1
0 44 2
0 46 3
0 47 2
0 49 3
0 54 1
0 65 1
0 82 5
0 88 4
0 95 2
0 96 5
0 102 1
0 103 2
0 104 2
0 112 5
0 113 5
0 117 4
0 125 1
0 131 2
0 134 5
0 151 1
0 152 1
0 153 2
0 154 4
0 155 1
0 156 5
0 160 3
0 166 2
0 167 2
0 170 5
0 179 2
0 183 5
0 188 4
0 190 4
0 197 4
0 200 2
0 223 4
0 224 2
0 228 4
0 233 1
0 235 1
0 237 3
0 242 5
0 244 3
0 248 2
0 250 1
0 265 3
0 269 5
0 288 3
0 291 1
0 298 4
1 1 5
1 3 3
1 5 1
1 6 5
1 17 4
1 22 3
1 26 3
1 29 1
1 30 4
1 36 5
1 40 4
1 49 1
1 70 3
1 72 1
1 75 2
1 78 1
1 83 4
1 84 4
1 85 5
1 97 5
1 98 5
1 110 4
1 112 2
1 124 2
1 130 2
1 132 3
1 137 5
1 143 4
1 144 2
1 145 2
1 150 3
1 159 4
1 163 1
1 168 4
1 181 1
1 188 1
1 190 3
1 193 1
1 210 2
1 219 4
1 221 1
1 222 3
1 227 1
1 228 4
1 231 4
1 233 2
1 234 4
1 235 1
1 240 2
1 243 2
1 246 4
1 247 1
1 253 1
1 254 2
1 255 3
1 257 5
1 261 5
1 263 5
1 266 1
1 277 2
1 278 1
1 284 5
1 287 2
1 288 1
1 289 3
1 290 5
1 292 2
2 7 3
2 12 5
2 16 1
2 17 2
2 19 2
2 21 5
2 29 5
2 37 5
2 38 2
2 42 4
2 43 5
2 44 2
2 55 3
2 56 3
2 57 3
2 58 5
2 61 2
2 64 2
2 78 5
2 79 1
2 86 1
2 91 3
2 96 4
2 98 4
2 99 5
2 100 3
2 103 1
2 113 4
2 116 2
2 117 4
2 125 5
2 127 1
2 130 1
2 132 1
2 134 5
2 135 1
2 136 1
2 137 4
2 141 2
2 143 1
2 144 4
2 147 4
2 153 4
2 154 2
2 158 4
2 165 3
2 169 2
2 171 3
2 172 1
2 173 1
2 178 2
2 179 3
2 196 3
2 205 2
2 206 4
2 208 1
2 217 1
2 219 3
2 226 1
2 233 3
2 235 5
2 236 2
2 245 1
2 250 5
2 254 3
2 258 1
2 271 1
2 289 4
2 292 2
2 293 1
2 297 2
3 21 1
3 35 3
3 38 5
3 40 3
3 48 2
3 49 1
3 54 5
3 63 2
3 66 4
3 72 1
3 85 1
3 94 5
3 97 5
3 98 1
3 99 4
3 102 3
3 104 2
3 106 1
3 108 4
3 109 5
3 110 1
3 111 1
3 113 1
3 120 3
3 123 5
3 125 4
3 131 2
3 136 4
3 138 3
3 143 5
3 154 5
3 177 3
3 186 4
3 189 1
3 191 3
3 195 3
3 196 5
3 197 4
