300
10179
0 1 2
0 2 1
0 4 5
0 13 2
0 16 3
0 17 1
0 42 4
0 53 1
0 67 1
0 72 5
0 76 5
0 98 3
0 105 5
0 110 4
0 111 3
0 112 2
0 113 2
0 120 1
0 123 5
0 156 5
0 170 3
0 183 5
0 193 1
0 210 2
0 256 2
0 273 1
0 280 5
0 281 2
1 9 2
1 20 5
1 27 1
1 28 5
1 30 4
1 72 5
1 76 3
1 99 2
1 109 3
1 111 5
1 118 2
1 119 2
1 140 3
1 142 4
1 145 3
1 159 1
1 169 4
1 171 2
1 178 5
1 186 1
1 187 4
1 188 1
1 200 1
1 205 2
1 231 5
1 232 4
1 234 2
1 242 4
1 248 4
1 280 4
1 287 2
1 297 2
2 3 3
2 6 3
2 18 3
2 22 3
2 29 1
2 33 1
2 40 3
2 41 4
2 53 2
2 86 3
2 90 3
2 108 5
2 110 2
2 116 5
2 121 2
2 125 2
2 128 5
2 134 2
2 152 4
2 155 3
2 156 4
2 161 5
2 167 1
2 172 5
2 174 2
2 179 3
2 184 4
2 190 3
2 201 1
2 203 5
2 217 2
2 222 4
2 230 2
2 248 5
2 257 5
2 261 1
2 267 3
2 268 2
2 269 1
2 283 1
3 0 5
3 12 2
3 27 1
3 31 5
3 32 5
3 45 2
3 63 4
3 64 4
3 71 3
3 75 4
3 81 3
3 88 1
3 110 2
3 112 3
3 128 2
3 130 3
3 148 1
3 149 3
3 153 3
3 158 1
3 175 3
3 189 5
3 195 1
3 205 3
3 206 3
3 224 2
3 227 1
3 236 1
3 239 4
3 244 3
3 278 2
3 281 1
3 293 2
4 9 5
4 16 4
4 22 3
4 24 3
4 29 3
4 46 5
4 54 4
4 64 1
4 68 3
4 79 3
4 97 2
4 104 2
4 110 4
4 120 5
4 121 2
4 122 5
4 136 3
4 144 3
4 146 4
4 161 2
4 165 5
4 169 4
4 176 1
4 184 5
4 207 5
4 221 4
4 227 2
4 231 5
4 232 2
4 244 3
4 248 2
4 255 1
4 272 4
4 276 4
4 288 2
5 6 1
5 13 4
5 25 3
5 32 3
5 33 1
5 41 3
5 88 3
5 92 2
5 98 1
5 102 3
5 107 2
5 113 2
5 118 5
5 120 2
5 127 4
5 130 3
5 135 2
5 142 2
5 148 2
5 161 1
5 164 3
5 167 1
5 171 5
5 185 4
5 186 1
5 188 2
5 196 1
5 203 3
5 220 4
5 230 2
5 244 3
5 252 4
5 268 5
5 274 1
5 276 3
5 278 4
5 285 1
5 295 1
6 1 3
6 7 4
6 16 4
6 24 1
6 42 5
6 48 4
6 58 3
6 61 2
6 73 5
6 83 1
6 84 3
6 85 3
6 86 4
6 112 4
6 125 1
6 128 4
6 166 1
6 167 4
6 173 1
6 174 2
6 187 3
6 195 5
6 208 5
6 213 4
6 219 1
6 226 4
6 227 5
6 235 2
6 242 4
6 249 2
6 257 2
6 282 1
6 283 2
6 287 5
6 290 3
7 2 2
7 16 2
7 22 4
7 24 1
7 25 3
7 34 3
7 35 1
7 51 2
7 56 1
7 65 3
7 77 1
7 79 2
7 84 2
7 100 3
7 110 3
7 111 2
7 117 5
7 129 3
7 137 2
7 141 5
7 144 3
7 151 2
7 152 3
7 159 1
7 163 2
7 166 4
7 167 3
7 170 4
7 180 1
7 181 5
7 190 4
7 199 3
7 212 3
7 225 2
7 232 2
7 247 5
7 252 4
7 264 4
7 269 4
7 270 2
7 287 1
8 1 4
8 4 5
8 9 5
8 18 4
8 22 1
8 25 1
8 36 4
8 42 1
8 44 5
8 55 4
8 74 4
8 91 4
8 102 1
8 114 1
8 121 1
8 123 3
8 131 5
8 140 1
8 143 4
8 157 5
8 161 1
8 172 2
8 176 4
8 186 3
8 187 4
8 197 1
8 211 5
8 220 1
8 236 3
8 240 3
8 245 2
8 251 2
8 258 1
8 259 2
8 260 4
8 262 1
8 265 4
8 266 4
8 270 4
8 275 4
8 287 3
8 290 2
8 291 3
8 296 1
8 299 4
9 5 2
9 27 5
9 35 3
9 74 1
9 77 1
9 80 2
9 84 3
9 88 4
9 103 2
9 115 2
9 118 4
9 129 1
9 166 2
9 167 3
9 174 3
9 177 1
9 209 1
9 212 4
9 216 5
9 219 1
9 226 5
9 230 1
9 245 3
9 246 2
9 248 2
9 251 2
9 271 1
9 274 4
9 278 1
9 285 3
9 286 5
10 17 2
10 25 5
10 29 2
10 32 2
10 36 4
10 61 1
10 65 3
10 70 1
10 74 5
10 79 1
10 84 5
10 92 2
10 94 1
10 99 1
10 114 2
10 122 4
10 127 3
10 147 2
10 150 1
10 162 2
10 163 1
10 169 1
10 182 5
10 222 4
10 225 3
10 227 4
10 248 1
10 255 5
10 267 4
10 271 3
10 284 1
10 285 4
10 292 1
10 295 5
10 296 3
11 23 5
11 28 5
11 38 2
11 54 2
11 56 4
11 62 2
11 71 2
11 84 5
11 129 4
11 130 3
11 152 3
11 155 4
11 156 5
11 161 2
11 209 4
11 241 5
11 244 4
11 268 4
11 272 3
11 276 2
11 278 1
11 287 5
11 295 2
12 4 3
12 11 1
12 16 1
12 34 1
12 44 4
12 46 4
12 47 2
12 48 4
12 53 4
12 64 2
12 84 5
12 102 2
12 110 5
12 120 3
12 133 5
12 137 2
12 141 5
12 152 1
12 166 5
12 171 3
12 175 3
12 178 2
12 185 5
12 188 3
12 196 1
12 206 2
12 213 5
12 218 1
12 231 4
12 236 4
12 238 3
12 244 3
12 246 3
12 265 5
12 266 3
12 291 2
13 12 3
13 18 5
13 24 3
13 27 2
13 35 1
13 40 4
13 41 4
13 54 3
13 56 1
13 60 4
13 82 4
13 98 2
13 103 3
13 112 2
13 118 3
13 122 5
13 125 5
13 142 4
13 168 3
13 172 3
13 175 4
13 180 4
13 188 1
13 190 5
13 199 3
13 205 2
13 223 4
13 224 4
13 228 5
13 239 2
13 240 1
13 250 3
13 251 4
13 255 2
13 270 5
13 272 2
13 278 5
14 0 5
14 34 4
14 56 2
14 70 2
14 80 2
14 89 1
14 94 1
14 105 4
14 129 3
14 136 2
14 137 4
14 142 4
14 159 1
14 163 1
14 174 4
14 182 4
14 207 2
14 221 5
14 238 5
14 249 3
14 253 2
