700
109102
0 1 2
0 2 5
0 4 4
0 15 2
0 19 5
0 27 5
0 39 2
0 40 3
0 42 1
0 43 2
0 45 3
0 58 2
0 59 3
0 61 5
0 64 3
0 65 2
0 82 2
0 94 2
0 111 4
0 115 4
0 120 1
0 127 3
0 129 4
0 134 4
0 140 2
0 153 5
0 155 2
0 156 4
0 162 2
0 163 5
0 168 3
0 175 3
0 176 2
0 183 3
0 186 3
0 190 4
0 193 4
0 195 4
0 206 3
0 207 1
0 209 5
0 213 4
0 218 1
0 222 5
0 223 5
0 224 2
0 226 2
0 231 3
0 232 5
0 234 1
0 237 3
0 239 4
0 241 3
0 253 2
0 257 4
0 259 5
0 267 4
0 270 2
0 272 3
0 277 3
0 280 2
0 287 5
0 294 5
0 297 2
0 298 4
0 304 3
0 306 3
0 311 4
0 312 1
0 313 5
0 314 2
0 318 3
0 320 4
0 323 3
0 326 3
0 329 1
0 339 2
0 341 4
0 370 4
0 372 1
0 376 2
0 379 5
0 387 3
0 406 4
0 407 5
0 413 5
0 417 1
0 424 1
0 427 4
0 429 1
0 436 1
0 442 1
0 443 2
0 453 1
0 455 4
0 456 3
0 460 5
0 461 3
0 468 4
0 475 1
0 476 4
0 479 5
0 486 4
0 491 2
0 492 3
0 499 3
0 507 4
0 513 2
0 525 3
0 534 3
0 536 1
0 538 3
0 552 2
0 558 4
0 559 1
0 567 2
0 568 3
0 571 1
0 572 3
0 574 3
0 577 4
0 578 1
0 579 1
0 580 4
0 589 1
0 593 2
0 597 2
0 599 1
0 604 4
0 608 4
0 618 1
0 624 4
0 626 4
0 629 5
0 633 3
0 646 3
0 648 1
0 652 1
0 657 2
0 658 4
0 659 2
0 666 2
0 667 2
0 673 3
0 675 3
0 677 5
0 679 2
0 680 4
0 682 4
0 683 2
0 687 3
0 690 2
0 698 4
1 4 3
1 11 2
1 12 1
1 16 1
1 18 3
1 31 2
1 37 3
1 48 5
1 51 4
1 65 4
1 68 2
1 69 5
1 89 5
1 97 2
1 99 1
1 100 1
1 102 2
1 105 4
1 112 4
1 118 2
1 120 1
1 125 5
1 126 2
1 141 2
1 143 5
1 149 2
1 157 3
1 161 1
1 162 2
1 171 5
1 175 1
1 176 5
1 178 3
1 180 4
1 182 4
1 183 2
1 217 5
1 221 1
1 223 3
1 226 5
1 235 4
1 241 5
1 244 2
1 255 3
1 267 5
1 272 4
1 273 4
1 276 1
1 277 1
1 278 5
1 279 1
1 280 3
1 281 1
1 282 2
1 283 1
1 293 2
1 295 5
1 298 5
1 299 2
1 304 4
1 309 4
1 310 2
1 314 4
1 316 4
1 323 1
1 324 4
1 325 4
1 326 5
1 329 4
1 332 4
1 334 4
1 339 5
1 342 4
1 348 3
1 352 2
1 358 5
1 360 3
1 365 2
1 366 2
1 369 4
1 370 4
1 375 2
1 388 1
1 392 1
1 399 1
1 400 1
1 405 4
1 418 1
1 422 5
1 424 1
1 433 1
1 437 5
1 441 2
1 444 1
1 446 4
1 452 3
1 453 3
1 455 5
1 460 5
1 464 1
1 471 4
1 472 3
1 473 4
1 474 3
1 475 1
