700
96922
0 2 4
0 6 3
0 12 2
0 19 3
0 30 4
0 33 3
0 37 3
0 38 5
0 39 2
0 40 5
0 47 1
0 54 5
0 67 1
0 69 5
0 71 5
0 76 5
0 77 4
0 85 2
0 86 4
0 92 1
0 95 3
0 100 5
0 103 4
0 106 2
0 109 3
0 110 3
0 111 3
0 112 4
0 123 2
0 124 4
0 129 3
0 132 2
0 134 3
0 135 5
0 138 4
0 146 1
0 161 4
0 162 3
0 183 4
0 185 5
0 186 2
0 190 2
0 195 5
0 196 4
0 197 1
0 202 3
0 206 1
0 210 1
0 215 5
0 222 5
0 232 2
0 242 5
0 248 1
0 251 2
0 255 2
0 282 5
0 284 1
0 286 4
0 288 3
0 289 4
0 293 2
0 302 5
0 313 1
0 316 1
0 325 2
0 334 4
0 348 3
0 351 3
0 352 1
0 357 1
0 373 4
0 375 1
0 376 1
0 382 4
0 392 5
0 394 1
0 396 4
0 399 5
0 401 4
0 402 3
0 403 1
0 407 2
0 419 1
0 421 1
0 423 2
0 431 3
0 448 4
0 449 2
0 451 3
0 454 5
0 456 4
0 459 4
0 470 2
0 473 2
0 479 4
0 481 4
0 493 3
0 495 3
0 496 4
0 504 5
0 505 4
0 509 1
0 512 5
0 513 3
0 515 4
0 517 1
0 518 5
0 529 3
0 541 1
0 542 4
0 545 5
0 546 3
0 552 5
0 554 5
0 562 4
0 564 1
0 566 2
0 572 4
0 582 3
0 590 3
0 593 1
0 596 4
0 597 4
0 601 2
0 602 1
0 606 3
0 607 5
0 611 4
0 613 2
0 618 2
0 621 1
0 625 5
0 629 3
0 632 4
0 634 5
0 645 4
0 647 2
0 652 3
0 654 4
0 655 5
0 656 4
0 660 3
0 669 3
0 673 4
0 674 1
0 686 1
0 688 5
0 694 5
0 696 2
1 14 4
1 17 2
1 18 5
1 22 4
1 34 3
1 36 2
1 41 5
1 45 4
1 48 4
1 50 2
1 55 4
1 66 2
1 70 3
1 71 5
1 89 4
1 102 5
1 109 2
1 126 1
1 130 4
1 137 3
1 138 2
1 141 3
1 146 1
1 147 5
1 148 5
1 149 4
1 155 4
1 166 4
1 169 2
1 181 1
1 195 5
1 197 1
1 202 1
1 218 1
1 222 5
1 229 5
1 230 4
1 238 1
1 242 1
1 243 1
1 244 2
1 245 3
1 255 5
1 260 2
1 262 3
1 266 4
1 278 2
1 283 2
1 287 4
1 290 4
1 294 4
1 304 5
1 305 3
1 306 3
1 307 5
1 308 5
1 309 3
1 325 3
1 326 2
1 338 5
1 348 2
1 351 5
1 364 4
1 366 1
1 372 4
1 377 2
1 408 4
1 415 3
1 421 3
1 422 3
1 423 5
1 441 5
1 444 5
1 446 5
1 456 4
1 461 3
1 470 1
1 474 2
1 475 4
1 483 4
1 484 2
1 494 1
1 496 3
1 499 3
1 500 4
1 514 5
1 518 2
1 521 5
1 537 1
1 538 1
1 546 1
1 563 3
1 565 4
1 574 1
1 580 5
1 584 2
1 585 2
1 592 3
1 606 4
1 608 1
1 612 5
1 615 1
1 616 1
1 617 5
1 629 3
1 631 4
1 636 5
1 640 2
1 642 4
1 647 3
1 650 1
1 654 2
1 666 4
1 671 3
1 676 1
1 683 2
2 0 2
2 3 4
2 12 1
2 15 3
2 17 2
2 21 2
2 25 3
2 29 2
2 39 2
2 40 3
2 45 5
2 46 5
2 47 4
2 50 2
2 52 2
2 55 2
2 58 1
2 60 4
2 69 5
2 73 3
2 75 1
2 100 4
2 105 4
2 117 2
2 120 2
2 122 1
2 125 2
2 127 5
2 130 1
2 131 3
2 143 2
2 145 3
2 146 1
2 157 2
2 166 1
2 172 2
2 175 5
2 176 3
2 177 5
2 178 3
2 179 3
2 180 2
2 185 1
2 186 2
2 188 1
2 197 5
2 201 2
2 202 4
2 203 3
2 204 4
2 213 3
2 216 5
2 218 5
2 221 5
2 231 4
2 233 1
2 236 2
2 239 1
2 240 3
2 243 4
2 280 5
2 292 4
2 293 1
2 296 2
2 308 5
2 311 3
2 322 1
2 337 4
2 346 1
2 350 2
2 364 3
2 377 2
2 385 4
2 390 3
2 397 5
2 398 1
2 399 4
2 402 2
2 403 2
2 411 5
2 412 4
2 422 5
2 424 2
2 427 4
2 429 2
2 431 2
2 444 5
2 445 3
2 454 5
2 457 2
2 459 4
