200
8922
0 2 4
0 11 1
0 15 3
0 26 4
0 30 2
0 40 3
0 41 3
0 48 1
0 55 5
0 58 1
0 62 5
0 71 4
0 76 4
0 83 3
0 85 5
0 94 2
0 96 4
0 98 2
0 100 3
0 107 4
0 108 1
0 114 1
0 117 1
0 122 4
0 123 3
0 129 4
0 132 5
0 145 3
0 147 5
0 157 4
0 159 2
0 162 1
0 170 5
0 171 5
0 172 2
0 174 4
0 177 4
0 178 5
0 191 5
0 195 4
1 0 2
1 3 4
1 5 2
1 10 5
1 13 1
1 17 2
1 27 2
1 28 2
1 32 3
1 40 5
1 44 5
1 54 4
1 57 1
1 65 5
1 69 3
1 70 3
1 72 4
1 77 3
1 78 4
1 95 2
1 97 2
1 98 4
1 103 2
1 116 2
1 117 2
1 118 2
1 119 3
1 121 2
1 125 4
1 131 3
1 135 1
1 141 4
1 142 3
1 143 1
1 150 3
1 157 3
1 160 2
1 173 2
1 186 1
2 2 5
2 5 5
2 6 3
2 15 3
2 23 5
2 33 3
2 37 1
2 47 5
2 49 1
2 51 2
2 63 3
2 64 2
2 69 5
2 88 1
2 91 1
2 92 3
2 98 2
2 102 1
2 104 3
2 107 2
2 108 4
2 109 3
2 110 5
2 117 4
2 122 2
2 123 4
2 126 3
2 129 3
2 131 3
2 132 3
2 134 1
2 146 2
2 152 3
2 156 3
2 159 5
2 160 4
2 161 1
2 162 4
2 170 5
2 172 5
2 178 3
2 180 1
2 190 5
3 0 1
3 1 2
3 12 1
3 25 4
3 28 4
3 37 5
3 39 3
3 50 4
3 51 3
3 56 1
3 60 5
3 63 2
3 66 5
3 69 3
3 70 5
3 73 5
3 78 3
3 81 4
3 86 3
3 87 5
3 88 3
3 95 3
3 101 5
3 103 3
3 105 3
3 106 1
3 108 3
3 113 5
3 114 5
3 124 1
3 125 5
3 128 4
3 129 5
3 131 2
3 138 2
3 140 3
3 141 5
3 142 2
3 149 4
3 150 1
3 153 3
3 157 1
3 163 3
3 165 4
3 170 3
3 171 3
3 174 1
3 177 2
3 182 5
3 189 5
3 199 4
4 1 5
4 2 4
4 4 5
4 5 2
4 16 3
4 28 3
4 31 2
4 33 3
4 37 4
4 43 4
4 44 4
4 47 4
4 48 4
4 49 1
4 53 1
4 54 3
4 62 2
4 64 2
4 68 1
4 69 3
4 70 1
4 73 4
4 79 3
4 81 1
4 85 3
4 88 3
4 89 1
4 92 5
4 96 3
4 100 2
4 101 4
4 103 3
4 105 5
4 107 1
4 108 2
4 117 1
4 122 4
4 125 2
4 130 4
4 134 5
4 140 4
4 145 4
4 149 1
4 150 1
4 167 1
4 168 1
4 170 1
4 171 1
4 183 5
4 186 1
4 191 2
4 192 3
4 194 3
5 0 3
5 2 5
5 6 3
5 8 4
5 19 2
5 25 2
5 28 1
5 30 3
5 34 3
5 36 5
5 51 5
5 55 2
5 63 5
5 64 1
5 65 3
5 66 2
5 68 4
5 71 1
5 72 3
5 74 1
5 75 4
5 77 1
5 81 5
5 83 3
5 92 5
5 93 4
5 95 1
5 97 5
5 103 5
5 104 5
5 106 5
5 108 4
5 109 2
5 118 5
5 121 3
5 125 4
5 128 1
5 136 2
5 139 3
5 141 4
5 146 3
5 152 4
5 154 4
5 155 3
5 159 1
5 161 1
5 162 4
5 176 5
5 178 3
5 179 4
5 182 4
5 190 5
5 193 1
5 197 4
6 0 2
6 3 3
6 5 2
6 7 1
6 9 3
6 11 1
6 22 3
6 23 3
6 32 2
6 38 5
6 39 4
6 41 2
6 43 3
6 56 4
6 67 2
6 75 1
6 76 2
6 89 2
6 99 1
6 100 1
6 104 1
6 109 2
6 115 4
6 116 3
6 120 4
6 122 5
6 124 3
6 126 3
6 141 3
6 145 3
6 147 4
6 149 2
6 157 4
6 158 1
6 166 2
6 169 2
6 171 1
