200
9608
0 1 2
0 2 1
0 7 2
0 14 3
0 15 4
0 16 5
0 18 1
0 20 4
0 23 2
0 24 2
0 25 3
0 29 1
0 30 2
0 31 3
0 32 5
0 33 4
0 35 3
0 39 5
0 43 5
0 44 2
0 47 3
0 49 4
0 51 5
0 54 5
0 56 3
0 60 3
0 63 2
0 66 5
0 74 3
0 76 2
0 79 5
0 85 4
0 90 5
0 92 2
0 96 5
0 97 2
0 105 2
0 109 4
0 112 3
0 115 1
0 118 5
0 122 3
0 124 4
0 126 4
0 128 1
0 131 5
0 135 2
0 138 4
0 139 5
0 144 1
0 151 3
0 155 5
0 161 2
0 163 3
0 165 2
0 166 5
0 167 2
0 173 5
0 175 4
0 196 1
0 199 4
1 2 2
1 3 4
1 7 5
1 11 1
1 12 3
1 26 3
1 28 4
1 29 2
1 30 3
1 31 2
1 33 1
1 51 3
1 57 1
1 69 3
1 79 1
1 81 4
1 91 1
1 94 3
1 101 5
1 103 3
1 105 5
1 106 4
1 107 1
1 108 5
1 111 5
1 118 4
1 121 2
1 124 5
1 126 3
1 128 1
1 145 3
1 149 4
1 153 3
1 158 3
1 168 5
1 171 3
1 174 2
1 182 5
1 188 4
1 197 2
1 198 5
2 0 3
2 2 3
2 3 3
2 5 3
2 7 1
2 11 2
2 13 4
2 15 1
2 17 3
2 18 3
2 19 2
2 20 4
2 24 4
2 27 3
2 29 3
2 38 4
2 40 4
2 44 3
2 50 1
2 51 3
2 52 4
2 53 2
2 54 5
2 56 5
2 61 4
2 63 3
2 66 1
2 67 3
2 76 4
2 80 1
2 81 2
2 82 5
2 86 3
2 90 2
2 92 4
2 94 1
2 99 3
2 102 1
2 104 2
2 112 2
2 117 3
2 119 2
2 120 2
2 124 1
2 125 3
2 126 2
2 127 4
2 130 4
2 134 4
2 135 2
2 136 3
2 139 2
2 147 3
2 167 4
2 173 3
2 175 1
2 179 5
2 183 1
2 187 2
2 191 4
2 192 5
2 193 4
2 194 3
2 197 1
3 10 4
3 16 5
3 18 3
3 19 5
3 20 3
3 28 3
3 29 3
3 31 5
3 33 5
3 46 4
3 51 3
3 60 4
3 68 4
3 69 5
3 72 4
3 77 1
3 79 3
3 81 2
3 83 4
3 86 4
3 91 4
3 93 1
3 102 4
3 109 2
3 110 3
3 111 5
3 114 1
3 116 2
3 117 1
3 120 3
3 122 2
3 123 5
3 128 2
3 130 5
3 139 1
3 142 1
3 143 4
3 145 5
3 149 5
3 152 4
3 159 3
3 165 2
3 167 1
3 175 5
3 178 5
3 190 1
3 191 1
3 196 1
3 198 3
4 2 1
4 3 5
4 10 3
4 11 5
4 22 3
4 25 4
4 35 1
4 36 2
4 37 2
4 41 3
4 42 4
4 45 2
4 47 4
4 48 5
4 50 2
4 56 4
4 57 2
4 58 5
4 59 2
4 64 2
4 72 1
4 75 5
4 79 2
4 81 3
4 82 2
4 105 1
4 109 2
4 114 2
4 116 1
4 117 2
4 120 1
4 124 5
4 133 3
4 134 2
4 140 4
4 142 2
4 155 1
4 157 3
4 167 5
4 169 4
4 177 3
4 186 2
4 195 2
4 196 3
5 7 2
5 8 2
5 13 4
5 18 5
5 21 1
5 27 1
5 31 3
5 34 2
5 36 4
5 37 1
5 40 4
5 42 2
5 43 3
5 44 3
5 53 5
5 57 4
5 61 1
5 62 5
5 64 1
5 65 2
5 66 1
5 70 1
5 71 1
5 80 2
5 86 5
5 89 5
5 99 1
5 103 2
5 105 5
5 111 2
5 120 3
5 123 1
5 126 1
5 130 3
5 131 4
5 141 5
5 143 3
5 144 4
5 145 1
5 146 3
5 150 1
5 151 3
5 163 5
5 165 5
5 171 4
5 180 5
5 183 4
5 187 4
5 188 4
5 196 2
5 198 1
6 10 3
6 12 3
6 18 1
6 19 4
6 23 1
6 24 2
6 25 5
6 35 3
6 38 5
6 44 4
6 45 5
6 59 4
6 63 2
6 66 4
6 69 1
6 74 4
6 75 2
6 77 4
6 80 2
6 87 3
6 88 5
6 96 5
6 99 1
6 108 4
6 113 2
6 115 1
6 116 4
6 120 1
6 122 4
6 128 2
6 132 2
6 136 1
6 138 1
6 142 5
6 145 3
6 146 5
6 155 3
6 160 5
6 161 4
6 162 3
6 164 1
6 165 1
6 168 4
6 170 1
6 172 5
6 176 1
6 186 5
6 194 1
6 195 5
6 196 1
6 197 1
6 199 4
7 1 2
7 4 4
7 12 1
7 13 1
7 22 2
7 23 4
7 25 3
7 26 3
7 39 1
7 40 1
7 45 1
7 47 4
7 50 3
7 61 3
7 71 5
7 73 5
7 74 4
7 78 5
7 79 2
7 86 1
7 90 4
7 93 5
7 95 2
7 96 3
7 97 5
7 100 4
7 103 2
7 104 3
7 108 1
7 110 3
7 111 4
7 113 4
7 118 1
7 119 5
7 121 4
7 122 2
7 123 4
7 126 4
7 140 4
7 147 1
7 148 1
7 151 2
7 157 3
7 163 5
7 170 3
7 172 2
7 173 4
7 176 3
7 183 3
7 188 5
7 191 4
7 192 1
7 199 4
8 9 5
8 11 1
8 14 1
8 17 2
8 28 4
8 29 1
8 42 3
8 47 4
8 48 2
8 49 3
8 51 1
8 62 2
8 65 3
8 66 1
8 67 2
8 68 4
8 70 5
8 71 4
8 76 1
8 86 2
8 93 5
8 109 4
8 111 5
8 114 4
8 116 3
8 126 4
8 127 5
8 129 2
8 136 3
8 146 1
8 152 1
8 153 5
8 159 3
8 162 2
8 164 3
8 168 3
8 171 5
8 172 4
8 173 2
8 174 4
8 176 5
8 180 2
8 181 2
8 185 5
8 187 3
8 189 5
8 197 5
8 198 5
8 199 1
9 1 1
9 2 2
9 6 2
9 12 5
9 14 4
9 19 4
9 21 3
9 24 3
9 27 4
9 28 4
9 33 3
9 37 3
9 39 4
9 43 5
9 44 3
9 49 1
9 52 1
9 55 5
9 61 4
