100
1480
0 1 2
0 8 2
0 15 2
0 31 5
0 33 4
0 36 1
0 38 3
0 40 1
0 49 1
0 52 3
0 53 5
0 56 4
0 57 2
0 63 1
0 73 1
0 76 1
0 96 2
0 99 3
1 7 2
1 11 3
1 16 2
1 20 1
1 40 2
1 46 4
1 54 4
1 57 4
1 69 1
1 71 4
1 76 2
1 87 2
1 95 5
2 19 3
2 37 5
2 51 1
2 55 3
2 56 1
2 59 1
2 60 4
2 61 5
2 66 2
2 68 3
2 69 4
2 81 4
2 87 4
2 88 2
2 99 4
3 4 5
3 6 1
3 7 1
3 18 4
3 29 1
3 74 1
3 75 5
3 80 2
4 17 3
4 25 5
4 33 2
4 61 5
4 62 2
4 67 2
4 69 4
4 76 2
4 80 5
4 83 4
4 93 2
4 98 1
5 6 2
5 19 2
5 22 5
5 29 3
5 31 1
5 32 3
5 35 5
5 37 5
5 45 1
5 47 1
5 70 5
5 78 1
5 83 1
5 85 5
5 91 1
5 92 1
5 93 5
6 6 4
6 7 1
6 11 3
6 22 4
6 24 2
6 29 5
6 30 3
6 31 3
6 35 4
6 49 2
6 51 2
6 52 4
6 54 4
6 71 4
6 73 4
6 86 5
6 97 4
7 5 2
7 13 5
7 22 3
7 24 3
7 26 1
7 40 1
7 53 1
7 56 2
7 58 2
7 65 2
7 70 2
7 71 2
7 74 4
7 75 2
7 85 3
7 87 2
7 88 5
7 89 4
7 92 2
7 96 1
8 1 5
8 10 3
8 11 1
8 18 2
8 25 1
8 34 4
8 38 2
8 39 1
8 54 5
8 56 5
8 61 3
8 66 3
8 84 3
8 85 4
8 86 4
8 90 1
8 99 3
9 7 5
9 9 3
9 12 3
9 22 4
9 40 2
9 52 2
9 63 5
9 64 3
9 75 3
9 77 4
9 82 1
9 95 1
10 13 1
10 26 2
10 29 5
10 42 1
10 43 1
10 65 4
10 81 1
10 85 3
10 93 1
10 99 5
11 4 4
11 6 3
11 12 5
11 28 3
11 35 4
11 37 1
11 60 2
11 62 5
11 63 1
11 68 4
11 84 3
11 86 2
11 96 3
12 5 1
12 10 2
12 11 2
12 27 3
12 32 2
12 33 2
12 38 2
12 42 3
12 44 1
12 46 4
12 50 2
12 85 3
12 96 3
12 97 3
12 99 1
13 15 4
13 34 4
13 43 1
13 48 5
13 56 2
13 61 1
13 65 5
13 67 3
13 70 3
13 72 2
13 90 2
13 95 3
13 98 5
14 9 2
14 15 4
14 17 3
14 18 4
14 19 4
14 30 4
14 35 4
14 45 4
14 48 2
14 49 2
14 50 5
14 59 3
14 69 3
14 88 3
15 2 1
15 33 3
15 63 4
15 72 5
15 79 1
15 89 1
15 97 1
16 1 3
16 12 4
16 26 2
16 42 4
16 73 2
16 74 5
16 76 1
16 78 1
16 86 5
16 88 1
16 92 3
16 96 2
17 11 2
17 12 3
17 13 3
17 15 5
17 33 3
17 42 1
17 49 2
17 55 3
17 59 1
17 87 2
17 91 1
17 92 4
17 97 5
18 0 2
18 3 3
18 4 5
18 5 3
18 15 1
18 17 1
18 26 4
18 27 4
18 29 5
18 30 3
18 31 4
18 33 5
18 44 1
18 46 5
18 53 2
18 64 2
18 65 3
18 76 4
18 77 1
18 78 2
18 80 5
18 82 2
18 85 2
18 90 4
18 92 2
19 2 2
19 15 3
19 23 1
19 24 1
19 27 3
19 41 4
19 42 1
19 46 2
19 51 5
19 53 4
19 56 4
19 57 1
19 59 5
19 65 3
19 67 3
19 73 3
19 76 4
19 79 3
19 95 2
19 96 5
20 8 2
20 14 2
20 18 1
20 21 5
20 28 1
20 31 3
20 35 5
20 44 1
20 53 5
20 63 5
20 67 1
20 68 1
20 69 5
20 70 3
20 80 3
20 88 2
21 8 4
21 28 2
21 30 5
21 45 5
21 48 2
21 49 2
21 64 2
21 70 1
21 94 3
21 99 5
22 21 5
22 22 2
22 23 2
22 34 2
22 40 4
22 56 1
22 61 4
