100
2008
0 1 2
0 2 4
0 12 3
0 17 4
0 18 5
0 27 1
0 28 1
0 30 3
0 31 5
0 37 4
0 42 3
0 52 3
0 54 2
0 63 4
0 69 2
0 77 4
0 83 2
0 86 5
0 87 2
0 89 3
0 90 3
0 97 3
1 2 2
1 11 2
1 12 2
1 14 4
1 19 1
1 28 4
1 30 4
1 32 3
1 33 2
1 45 2
1 54 4
1 61 3
1 65 4
1 68 5
1 76 4
1 93 2
1 95 4
1 97 1
2 0 2
2 2 3
2 8 3
2 17 1
2 20 2
2 32 3
2 34 4
2 46 4
2 49 2
2 52 1
2 54 1
2 58 4
2 59 5
2 61 5
2 64 1
2 65 2
2 67 1
2 79 1
2 80 2
2 81 3
2 82 2
2 85 5
2 87 5
2 94 1
2 95 1
2 99 1
3 5 3
3 8 1
3 19 3
3 21 2
3 29 2
3 30 1
3 41 3
3 44 1
3 45 5
3 49 4
3 56 5
3 58 4
3 66 1
3 67 3
3 68 2
3 83 2
3 93 2
3 96 1
3 97 3
3 99 1
4 6 5
4 21 5
4 24 4
4 28 1
4 34 2
4 45 1
4 50 3
4 51 1
4 53 3
4 60 2
4 63 1
4 65 4
4 69 5
4 74 1
4 75 5
4 78 4
4 80 5
4 85 4
4 90 5
4 91 1
5 3 3
5 7 3
5 14 3
5 18 1
5 20 3
5 23 5
5 30 4
5 33 3
5 39 5
5 53 3
5 57 5
5 58 3
5 60 1
5 68 3
5 70 2
5 72 2
5 74 4
5 82 1
5 93 2
5 94 3
6 4 2
6 21 5
6 22 2
6 28 4
6 29 3
6 38 4
6 45 1
6 49 5
6 67 4
6 68 3
6 69 5
6 72 5
6 75 4
6 85 1
6 86 4
6 87 3
6 91 3
6 94 2
7 1 3
7 8 3
7 11 4
7 12 4
7 17 3
7 32 3
7 35 3
7 43 2
7 47 3
7 49 4
7 52 5
7 57 5
7 61 1
7 71 2
7 78 1
7 79 3
7 82 5
7 83 3
7 86 2
7 90 1
7 91 1
7 95 3
7 98 5
8 3 5
8 11 2
8 14 3
8 15 1
8 30 2
8 31 2
8 40 2
8 50 2
8 54 5
8 56 5
8 59 2
8 60 5
8 76 1
8 83 5
8 85 5
8 90 1
8 91 5
8 92 1
8 99 1
9 3 1
9 5 3
9 6 4
9 9 4
9 21 5
9 30 1
9 42 4
9 48 5
9 50 2
9 60 4
9 66 1
9 68 1
9 74 1
9 75 1
9 85 1
9 87 4
9 89 4
9 91 5
9 97 5
10 3 5
10 19 1
10 34 4
10 36 4
10 40 4
10 44 3
10 58 4
10 64 3
10 66 2
10 67 3
10 69 4
10 82 4
10 86 5
10 91 5
10 94 5
10 95 2
11 1 3
11 6 3
11 11 1
11 20 3
11 34 4
11 38 4
11 39 4
11 53 1
11 74 4
11 75 1
11 78 1
11 79 3
11 82 5
11 95 1
11 97 2
12 4 1
12 6 4
12 11 2
12 21 3
