300
20724
0 1 2
0 5 3
0 26 2
0 27 2
0 30 4
0 31 3
0 33 5
0 48 4
0 51 4
0 52 1
0 54 5
0 57 4
0 62 3
0 64 5
0 73 1
0 79 3
0 80 3
0 87 2
0 90 5
0 99 2
0 103 3
0 108 2
0 121 1
0 124 5
0 129 5
0 130 3
0 134 4
0 140 5
0 147 3
0 148 2
0 154 2
0 160 1
0 162 4
0 167 4
0 174 2
0 188 3
0 190 3
0 194 5
0 202 5
0 205 5
0 207 1
0 215 4
0 222 2
0 234 5
0 235 1
0 238 1
0 246 1
0 250 2
0 254 4
0 255 3
0 257 3
0 259 3
0 262 5
0 263 3
0 270 1
0 278 2
0 279 5
0 282 2
0 294 2
1 4 2
1 5 5
1 8 2
1 10 2
1 11 2
1 14 2
1 18 5
1 30 5
1 31 1
1 34 4
1 38 3
1 40 1
1 43 2
1 55 5
1 58 4
1 59 5
1 85 3
1 86 5
1 87 4
1 91 3
1 94 5
1 98 4
1 100 5
1 110 3
1 111 4
1 120 5
1 128 3
1 130 4
1 136 2
1 138 4
1 141 2
1 142 4
1 148 4
1 153 1
1 154 5
1 156 1
1 160 2
1 161 2
1 168 3
1 177 4
1 186 3
1 189 5
1 211 5
1 219 1
1 223 2
1 227 4
1 230 4
1 231 3
1 232 5
1 234 3
1 237 4
1 242 2
1 248 2
1 250 4
1 252 5
1 253 5
1 254 3
1 262 4
1 268 1
1 273 5
1 274 3
1 277 1
1 279 2
1 289 2
1 296 4
1 297 3
1 298 3
1 299 2
2 2 2
2 8 4
2 13 4
2 16 3
2 17 5
2 23 4
2 39 4
2 42 3
2 45 4
2 46 5
2 50 2
2 65 1
2 72 3
2 79 3
2 80 4
2 84 3
2 87 1
2 90 1
2 92 1
2 97 5
2 98 1
2 101 5
2 102 1
2 112 5
2 115 4
2 123 5
2 124 5
2 127 1
2 131 1
2 135 1
2 140 3
2 151 1
2 156 4
2 160 1
2 161 2
2 164 5
2 166 1
2 169 2
2 175 3
2 176 1
2 185 4
2 187 1
2 188 4
2 199 3
2 201 1
2 203 4
2 208 2
2 216 3
2 220 4
2 221 4
2 222 3
2 234 5
2 237 5
2 238 3
2 241 1
2 242 5
2 244 4
2 245 2
2 247 4
2 248 2
2 252 1
2 255 2
2 256 4
2 262 1
2 265 5
2 268 1
2 273 2
3 3 3
3 24 4
3 25 3
3 28 5
3 35 4
3 53 3
3 57 4
3 64 4
3 69 2
3 70 3
3 72 4
3 73 4
3 77 4
3 78 4
3 80 5
3 86 1
3 87 3
3 89 1
3 90 4
3 91 4
3 94 2
3 95 1
3 96 2
3 97 2
3 105 1
3 107 4
3 109 5
3 114 3
3 119 4
3 127 3
3 135 1
3 138 2
3 139 5
3 141 4
3 143 5
3 147 2
3 148 2
3 149 2
3 151 4
3 152 1
3 154 3
3 156 1
3 157 4
3 161 2
3 162 3
3 165 5
3 178 2
3 186 2
3 189 5
3 196 2
3 199 4
3 200 4
3 201 5
3 202 2
3 205 3
3 211 1
3 221 5
3 229 4
3 234 1
3 241 3
3 242 4
3 250 3
3 252 1
3 254 3
3 256 5
3 258 5
3 262 3
3 271 1
3 276 3
3 280 2
3 282 5
3 284 4
3 286 2
3 290 5
3 292 3
3 298 3
4 0 1
4 1 1
4 2 3
4 6 5
4 13 5
4 17 3
4 21 2
4 24 1
4 27 5
4 35 1
4 36 4
4 38 1
4 39 3
4 47 4
4 50 2
4 52 4
4 54 2
4 55 5
4 57 5
4 65 5
4 71 1
4 72 5
4 75 1
4 80 2
4 83 1
4 89 3
4 91 5
4 92 5
4 94 3
4 99 5
4 100 2
4 101 4
4 109 3
4 112 1
4 115 4
4 118 2
4 119 3
4 124 3
4 125 5
4 126 3
4 128 5
4 141 4
4 145 5
4 149 4
4 150 4
4 153 3
4 162 4
4 167 5
4 170 4
4 173 1
4 176 5
4 181 5
4 182 4
4 192 1
4 197 4
4 206 4
4 207 4
4 217 5
4 218 2
4 219 1
4 221 1
4 232 5
4 233 1
4 246 4
4 256 2
4 257 4
4 259 1
4 261 4
4 263 4
4 275 3
4 283 2
4 284 5
4 285 5
4 291 2
4 295 2
5 0 5
5 4 4
5 11 4
5 19 1
5 37 1
5 38 5
5 39 5
5 40 5
5 43 2
5 44 1
5 51 3
5 53 2
5 60 3
5 64 3
5 65 4
5 68 3
5 69 5
5 70 5
5 72 1
5 78 4
5 79 4
5 91 1
5 92 1
5 93 4
5 96 2
5 100 2
5 102 2
5 103 3
5 120 1
5 121 5
5 126 1
5 127 4
5 139 5
5 146 2
5 151 1
5 154 2
5 155 3
5 157 4
5 158 2
5 185 1
5 192 1
5 195 1
5 196 2
5 197 3
5 205 2
5 214 1
5 217 4
5 220 3
5 223 4
5 241 4
5 243 4
5 245 1
5 247 4
5 248 2
5 254 4
5 255 5
5 261 2
5 262 5
5 264 5
5 265 1
5 269 1
5 270 3
5 279 3
5 282 2
5 283 4
5 284 4
5 289 4
5 290 2
5 294 4
5 298 4
5 299 5
6 0 2
6 3 5
6 13 5
6 14 4
6 16 3
6 19 5
6 22 4
6 24 5
6 27 1
6 29 2
6 34 4
6 37 2
6 39 3
6 48 4
6 49 1
6 50 1
6 51 2
6 53 1
6 57 3
6 58 3
6 60 4
6 61 3
6 65 3
6 74 4
6 76 3
6 79 2
6 80 2
6 82 5
6 84 2
6 91 5
6 92 4
6 95 4
6 97 2
6 110 1
6 113 1
6 118 2
6 121 5
6 123 2
6 131 1
6 132 2
6 133 4
6 134 2
6 136 2
6 140 1
6 147 4
6 152 2
6 153 1
6 154 5
6 155 2
6 157 3
6 158 4
6 169 5
6 170 3
6 176 1
6 183 2
6 186 3
6 195 5
6 198 1
6 203 4
6 217 4
6 220 2
6 221 3
6 228 2
6 232 1
6 235 3
6 240 5
6 242 5
6 243 5
6 244 5
6 245 2
6 247 2
6 254 4
6 257 5
6 258 3
6 259 2
6 261 1
6 268 2
6 273 4
6 276 5
6 279 2
6 286 3
6 298 3
7 2 3
7 3 2
7 5 2
7 7 1
7 8 2
7 11 5
7 15 3
7 21 4
7 25 1
7 28 1
7 36 4
7 43 5
7 46 5
7 48 1
7 49 2
7 50 4
7 55 5
7 59 4
7 61 1
7 76 3
7 85 5
7 95 4
7 97 1
7 101 4
7 103 2
7 107 5
7 109 5
7 111 3
7 113 3
7 118 2
7 123 5
7 124 3
7 126 4
7 130 4
7 132 4
7 133 3
7 135 1
7 139 3
7 143 1
7 145 1
7 158 5
7 162 3
7 179 2
7 180 3
7 184 2
7 189 3
7 191 4
7 192 4
7 193 4
7 203 3
7 214 4
7 216 3
7 220 5
7 222 2
7 228 4
7 229 1
7 231 4
7 245 5
7 248 2
7 253 5
7 254 3
7 255 4
7 261 5
7 262 4
7 264 5
7 267 2
7 270 5
7 273 3
7 276 5
7 287 5
7 296 2
7 299 4
8 5 3
8 7 5
8 10 1
8 11 5
8 28 3
8 29 2
8 37 5
8 41 1
8 43 1
8 45 5
8 51 5
8 58 1
8 61 2
8 62 5
8 65 1
8 70 3
8 73 3
8 84 3
8 85 3
8 86 1
8 90 5
8 91 2
8 98 1
8 99 4
8 102 3
8 103 1
8 104 5
8 106 3
8 113 1
8 116 1
8 124 4
8 139 3
8 140 3
8 142 4
8 151 3
8 152 5
8 155 1
8 158 1
8 164 5
8 166 2
8 170 1
8 171 2
8 177 3
8 180 3
8 182 1
8 185 2
8 187 5
8 190 2
8 192 1
8 195 5
8 198 3
8 202 5
8 205 4
8 207 5
8 211 1
8 213 3
8 216 2
8 217 4
8 218 1
8 229 3
8 233 3
8 235 2
8 237 2
8 242 4
8 243 3
8 245 1
8 261 1
8 262 5
8 263 2
8 265 3
8 267 3
8 268 4
8 269 4
8 278 4
8 285 3
8 286 4
8 287 1
8 290 3
8 294 5
8 295 5
9 2 2
9 7 1
9 8 3
9 15 3
9 20 3
9 22 3
9 23 1
9 25 1
9 28 5
9 36 1
9 39 5
9 40 5
9 43 4
9 44 3
9 49 5
9 50 4
9 52 5
9 58 1
9 61 3
9 65 3
9 69 2
9 71 4
9 76 1
9 87 3
9 94 2
9 96 3
9 110 2
9 114 2
9 131 1
9 133 3
9 135 4
9 143 1
9 146 2
9 147 5
9 159 3
9 166 3
9 169 2
9 182 2
9 186 4
9 192 1
9 193 2
9 202 2
9 205 3
9 210 5
9 213 3
9 215 4
9 219 5
9 225 3
9 232 1
9 236 5
9 237 1
9 240 4
9 241 2
9 248 5
9 249 5
9 252 2
9 253 2
9 263 4
9 269 1
9 273 3
9 275 1
9 286 2
9 290 4
9 296 3
10 1 1
10 2 3
10 10 4
10 16 5
10 32 3
10 34 3
10 36 2
10 44 1
10 46 5
10 47 3
10 49 5
10 51 2
10 54 3
10 56 1
10 64 3
10 66 3
10 77 5
10 81 4
10 86 1
10 90 1
10 91 1
10 94 3
10 95 3
10 96 2
10 97 3
10 98 4
10 102 4
10 109 2
10 112 2
10 116 1
10 117 5
10 118 2
10 123 3
10 130 2
10 131 1
10 132 2
10 133 4
10 138 2
10 139 5
10 142 2
10 148 3
10 165 3
10 167 5
10 173 4
10 181 2
10 190 5
10 194 4
10 195 3
10 197 2
10 198 5
10 211 1
10 217 3
10 218 5
10 221 4
10 226 2
10 232 5
10 248 3
10 249 2
10 253 2
10 280 2
10 282 5
10 283 1
10 288 1
10 289 2
10 295 4
11 1 3
11 4 5
11 8 5
11 12 2
11 14 5
11 16 2
11 18 2
11 35 5
11 53 2
11 60 2
11 64 1
11 67 2
11 68 2
11 71 1
11 74 3
11 75 2
11 80 3
11 83 1
11 89 1
11 94 3
11 118 5
11 128 2
11 137 4
11 140 3
11 143 3
11 145 2
11 151 1
11 153 5
11 155 4
11 158 3
11 159 2
11 163 3
11 164 3
11 187 1
11 194 4
11 197 3
11 199 1
11 204 2
11 218 5
11 231 5
11 238 4
11 239 3
11 241 3
11 252 2
11 254 1
11 258 3
11 261 2
11 262 2
11 264 2
11 269 4
11 275 1
11 277 2
11 279 4
11 284 3
11 288 2
11 290 3
11 298 4
12 2 2
12 9 3
12 12 5
12 13 1
12 22 1
12 29 1
12 31 5
12 34 3
12 39 4
12 40 3
12 46 1
12 47 5
12 53 5
12 56 2
12 61 3
12 69 1
12 73 5
12 77 3
12 82 1
12 84 4
12 85 3
12 86 1
12 96 4
12 97 3
12 107 2
12 108 4
12 116 1
12 118 1
12 122 3
12 129 3
12 130 4
12 150 5
12 152 4
12 153 1
12 154 1
12 158 3
12 163 4
12 165 5
12 169 2
12 187 3
12 188 3
12 189 1
12 204 3
12 209 4
12 212 2
12 214 5
12 220 1
12 228 1
12 231 2
12 232 1
12 239 5
12 241 5
12 245 1
12 247 2
12 264 5
12 265 3
12 273 3
12 275 2
12 278 3
12 279 2
12 280 5
12 281 5
12 285 4
12 287 2
12 291 1
12 293 2
13 1 3
13 6 5
13 12 2
13 17 3
13 19 5
13 21 2
13 22 2
13 26 2
13 32 2
13 35 4
13 38 4
13 41 3
13 46 1
13 48 1
13 49 5
13 54 3
13 58 5
13 62 4
13 75 5
13 79 1
13 82 3
13 83 1
13 85 4
13 90 5
13 91 2
13 101 2
13 102 1
13 104 1
13 107 1
13 111 1
13 112 2
13 114 5
13 116 1
13 117 1
13 137 3
13 150 3
13 153 5
13 154 5
13 157 2
13 158 5
13 159 5
13 163 4
13 172 1
13 176 2
13 182 2
13 183 3
13 185 1
13 190 5
13 191 3
13 192 1
13 194 1
13 200 4
13 204 4
13 205 1
13 206 1
13 212 3
13 217 1
13 220 4
13 221 3
13 226 3
13 227 1
13 228 5
13 231 3
13 233 4
13 234 2
13 237 3
13 240 4
13 247 3
13 259 3
13 260 2
13 265 3
13 266 3
13 275 2
13 280 4
13 281 1
13 283 2
13 287 4
13 288 4
13 291 4
13 293 3
13 295 2
13 296 4
13 297 4
13 299 4
14 0 4
14 2 5
14 5 4
14 18 4
14 20 2
14 26 1
14 27 4
14 28 3
14 33 2
14 41 5
14 43 1
14 60 1
14 63 2
14 67 3
14 68 4
14 74 4
14 75 5
14 77 5
14 80 3
14 82 5
14 83 3
14 92 3
14 100 3
14 113 1
14 115 5
14 116 5
14 118 3
14 119 4
14 129 4
14 131 5
14 133 4
14 134 4
14 135 1
14 136 1
14 139 4
14 148 2
14 150 5
14 162 3
14 169 5
14 176 4
14 177 1
14 182 2
14 184 1
14 188 5
14 190 3
14 204 1
14 205 2
14 206 3
14 216 5
14 226 4
14 242 5
14 249 5
14 250 4
14 253 1
14 257 4
14 259 2
14 262 2
14 272 3
14 273 5
14 280 5
14 287 3
14 294 2
14 297 4
15 4 5
15 7 4
15 8 5
15 10 4
15 12 5
15 20 2
15 23 3
15 26 5
15 27 4
15 28 5
15 33 3
15 37 5
15 41 3
15 49 3
15 55 4
15 61 3
15 67 4
15 73 3
15 75 1
15 76 2
15 82 1
15 92 4
15 94 2
15 98 5
15 107 1
15 111 4
15 112 2
15 116 2
15 120 3
15 122 4
15 123 3
15 124 3
15 125 3
15 126 2
15 131 3
15 135 5
15 141 3
15 147 3
15 151 2
15 154 4
15 158 5
15 163 5
15 168 1
15 169 4
15 170 4
15 178 4
15 192 4
15 198 4
15 206 3
15 210 5
15 218 3
15 231 1
15 238 3
15 239 1
15 240 4
15 242 1
15 243 1
15 245 5
15 252 1
15 253 2
15 260 5
15 265 2
15 278 4
15 285 5
15 287 2
15 293 2
15 295 3
16 4 5
16 6 3
16 12 2
16 19 4
16 20 4
16 27 5
16 33 2
16 34 4
16 36 2
16 46 4
16 51 1
16 54 2
16 66 2
16 78 2
16 87 3
16 88 5
16 89 2
16 95 5
16 97 4
16 99 1
16 109 3
16 114 3
16 117 5
16 120 1
16 123 3
16 130 1
16 136 3
16 141 2
16 145 4
16 149 2
16 157 1
16 160 2
16 169 2
16 170 5
16 178 4
16 179 1
16 180 2
16 182 1
16 190 4
16 198 3
16 202 2
16 203 1
16 209 4
16 215 5
16 231 1
16 237 2
16 242 1
16 244 3
16 248 3
16 254 1
16 256 2
16 267 2
16 271 3
16 280 1
16 293 4
16 297 2
17 5 4
17 16 4
17 18 2
17 22 1
17 24 3
17 28 3
17 31 1
17 32 3
17 33 1
17 39 3
17 45 1
17 47 5
17 48 5
17 51 5
17 54 4
17 60 5
17 61 1
17 66 4
17 72 2
17 73 2
17 78 4
17 89 1
17 107 1
17 108 5
17 109 4
17 113 2
17 119 4
17 120 2
17 123 3
17 132 2
17 140 2
17 150 1
17 155 2
17 156 2
17 165 4
17 170 5
17 177 2
17 180 4
17 181 3
17 185 5
17 187 4
17 189 5
17 198 1
17 199 2
17 200 1
17 201 5
17 210 2
17 212 3
17 217 4
17 218 1
17 230 3
17 231 4
17 237 5
17 241 2
17 243 4
17 246 2
17 252 2
17 257 2
17 263 2
17 270 3
17 276 3
17 278 3
17 279 5
17 285 4
17 288 5
17 289 5
17 296 2
17 297 4
17 298 5
18 0 2
18 1 4
18 3 1
18 4 4
18 5 4
18 6 2
18 7 4
18 10 1
18 11 2
18 15 5
18 24 2
18 33 2
18 36 4
18 38 4
18 43 2
18 46 3
18 47 5
18 53 5
18 60 1
18 65 2
18 66 4
18 70 4
18 86 3
18 88 5
18 94 4
18 95 1
18 102 2
18 104 4
18 106 4
18 107 2
18 109 1
