300
6405
0 1 2
0 10 3
0 41 2
0 81 5
0 90 5
0 94 2
0 103 2
0 130 3
0 146 5
0 187 4
0 192 5
0 217 1
0 226 2
0 266 2
0 280 1
1 8 1
1 34 2
1 39 1
1 57 5
1 87 4
1 97 1
1 127 5
1 131 5
1 132 3
1 135 1
1 166 4
1 171 1
1 178 4
1 185 5
1 224 4
1 232 1
1 237 2
1 246 5
1 247 2
1 253 2
1 295 1
1 296 2
2 7 1
2 25 2
2 61 3
2 67 3
2 112 3
2 116 2
2 128 1
2 136 5
2 159 5
2 163 3
2 225 2
2 226 1
2 233 2
2 253 3
3 4 5
3 57 3
3 118 1
3 128 5
3 141 1
3 156 5
3 175 1
3 176 4
3 186 5
3 222 4
3 225 3
3 242 1
3 249 3
3 270 1
3 273 1
3 281 2
4 7 4
4 16 4
4 20 4
4 30 4
4 40 2
4 62 5
4 72 4
4 101 2
4 117 3
4 129 5
4 136 5
4 157 5
4 187 1
4 212 4
4 223 3
4 259 3
4 276 1
4 285 1
5 4 3
5 40 1
5 60 2
5 81 1
5 88 3
5 115 2
5 123 4
5 128 3
5 143 3
5 164 4
5 168 2
5 175 2
5 177 2
5 184 2
5 185 3
5 223 5
5 226 3
5 237 3
5 256 3
5 262 1
5 264 5
5 265 4
5 279 2
5 284 4
6 18 1
6 40 4
6 91 3
6 95 1
6 99 5
6 108 5
6 112 2
6 127 1
6 156 5
6 162 4
6 188 4
6 189 3
6 220 4
6 233 3
6 239 3
6 281 3
7 5 4
7 27 4
7 28 3
7 45 5
7 46 2
7 81 4
7 93 1
7 116 3
7 127 5
7 141 3
7 147 3
7 163 2
7 191 2
7 194 5
7 197 2
7 208 3
7 218 3
7 234 3
7 264 1
7 285 1
8 45 2
8 53 2
8 60 2
8 70 4
8 71 3
8 87 1
8 95 3
8 115 4
8 136 4
8 171 2
8 175 2
8 185 3
8 197 2
8 200 3
8 207 5
8 208 5
8 216 1
8 221 4
8 246 5
8 258 3
8 265 2
8 270 4
8 281 5
8 291 2
9 5 5
9 32 4
9 72 4
9 77 1
9 79 1
9 81 1
9 86 4
9 98 1
9 126 3
9 128 4
9 138 4
9 158 4
9 159 4
9 170 3
9 206 3
9 216 3
9 221 5
9 229 4
9 231 1
9 247 2
9 250 5
9 256 4
9 262 2
9 283 4
9 295 1
10 45 1
10 65 5
10 124 3
10 145 4
10 157 1
10 169 3
10 179 3
10 185 1
10 203 1
10 205 3
10 209 2
10 216 1
10 220 5
10 234 4
10 235 5
10 249 2
10 257 3
10 260 4
10 261 5
10 262 4
10 267 4
10 277 2
10 279 3
10 297 5
11 32 5
11 33 1
11 38 4
11 59 2
11 75 1
11 85 2
11 113 4
11 116 3
11 125 5
11 130 5
11 179 1
11 183 5
11 187 5
11 237 5
11 245 4
11 261 2
11 276 5
11 281 5
11 296 2
12 24 1
12 40 3
12 50 5
12 83 3
12 97 5
12 99 5
12 119 5
12 120 3
12 139 5
12 156 1
12 181 4
12 198 2
12 205 1
12 222 2
12 225 5
12 250 4
13 7 3
13 27 4
13 29 5
13 39 2
13 79 5
13 87 2
13 90 1
13 118 2
13 150 2
13 166 3
13 179 5
13 185 1
13 213 4
13 214 3
13 239 1
13 289 3
13 290 1
13 296 3
14 34 4
14 64 5
14 72 5
14 79 5
14 85 2
14 109 5
14 126 2
14 129 5
14 143 4
14 155 4
14 163 3
14 168 5
14 204 2
14 213 4
14 215 3
14 220 5
14 231 4
14 247 4
14 266 5
15 2 1
15 5 2
15 27 3
15 39 1
15 43 4
15 54 2
15 56 1
15 65 3
15 83 5
15 104 2
15 107 2
15 116 3
15 165 2
15 171 4
15 179 3
15 193 4
15 210 3
15 213 2
15 218 2
15 226 1
15 229 2
15 254 1
15 255 2
15 269 1
15 294 3
15 295 5
16 16 2
16 17 1
16 41 3
16 46 5
16 56 5
16 67 4
16 68 5
16 81 3
16 83 2
16 123 1
16 130 3
16 135 4
16 150 5
16 161 2
16 179 3
16 184 3
16 192 3
16 205 5
16 243 4
16 272 2
17 8 3
17 14 5
17 17 4
17 19 3
17 30 1
17 32 1
17 37 5
17 52 1
17 57 4
17 71 3
17 75 4
17 78 1
17 94 5
17 95 1
17 123 4
17 130 5
17 137 2
17 141 5
17 165 4
17 171 5
17 176 3
17 206 3
17 232 2
17 242 3
17 258 3
17 259 3
17 293 5
18 10 3
18 27 2
18 65 3
18 81 2
18 83 4
18 96 5
18 106 5
18 121 2
18 131 1
18 219 3
18 232 5
18 278 3
18 279 4
18 285 4
18 288 1
19 8 3
19 39 4
19 48 2
19 58 5
19 66 3
19 69 5
19 83 4
19 84 3
19 98 2
19 135 2
19 161 5
19 164 5
19 168 2
19 177 3
19 185 4
19 189 5
19 199 3
19 202 5
19 204 3
19 206 1
19 210 5
19 212 2
19 220 1
19 228 4
19 236 3
19 237 4
19 248 2
19 261 5
19 279 4
19 287 1
19 298 2
20 47 3
20 48 5
20 56 3
20 63 3
20 68 4
20 146 1
20 150 4
20 192 2
20 196 1
20 204 3
20 216 2
20 218 1
20 225 4
20 232 3
20 234 3
20 241 2
20 252 3
20 263 1
21 4 1
21 19 3
21 24 4
21 28 2
21 43 1
21 53 1
21 81 5
21 88 2
21 91 3
21 108 4
21 118 1
21 123 5
21 135 5
21 176 5
21 187 5
21 202 5
21 211 3
21 212 5
21 234 5
21 286 5
21 288 5
22 12 1
22 16 1
22 25 2
22 53 2
22 57 3
22 74 1
22 85 1
22 89 3
22 115 5
22 122 2
22 124 5
22 169 5
22 206 5
22 224 2
22 241 2
22 267 5
22 272 5
22 284 5
22 294 3
23 32 5
23 49 1
23 54 5
23 67 2
23 75 4
23 115 1
23 131 1
23 138 1
23 154 5
23 158 3
