300
7071
0 1 2
0 11 3
0 16 1
0 33 1
0 39 4
0 48 5
0 60 2
0 109 3
0 114 4
0 120 2
0 127 4
0 135 5
0 144 5
0 145 1
0 149 5
0 150 4
0 167 1
0 173 4
0 187 3
0 219 1
0 221 1
0 255 3
0 268 3
0 280 5
1 9 1
1 12 5
1 13 4
1 15 5
1 22 4
1 26 3
1 36 3
1 40 2
1 56 4
1 62 5
1 67 5
1 81 4
1 86 1
1 90 3
1 93 4
1 107 4
1 126 4
1 127 4
1 150 1
1 163 3
1 176 4
1 201 3
1 223 1
1 233 4
1 251 2
1 254 2
1 278 1
1 295 3
2 6 2
2 11 1
2 24 1
2 27 4
2 49 3
2 52 1
2 61 1
2 69 4
2 77 1
2 87 5
2 97 5
2 114 5
2 132 3
2 140 2
2 154 1
2 159 4
2 170 3
2 185 4
2 188 4
2 205 3
2 206 1
2 226 5
2 242 2
2 249 5
2 264 4
2 289 1
2 290 3
2 299 2
3 4 5
3 14 5
3 19 1
3 28 4
3 37 3
3 85 5
3 99 4
3 103 3
3 125 2
3 130 1
3 137 5
3 142 5
3 155 3
3 165 5
3 170 2
3 186 3
3 195 4
3 201 5
3 203 1
3 213 1
3 216 2
3 217 4
3 239 2
3 271 2
3 274 4
4 9 1
4 29 2
4 35 1
4 36 2
4 74 3
4 86 2
4 91 4
4 92 5
4 110 5
4 112 2
4 113 4
4 126 5
4 131 3
4 144 1
4 150 1
4 189 3
4 208 3
4 215 5
4 220 1
4 241 1
4 242 4
4 273 3
4 277 4
4 289 1
4 290 5
5 34 5
5 41 1
5 51 2
5 54 4
5 56 1
5 71 5
5 77 5
5 95 3
5 105 4
5 106 1
5 109 1
5 123 5
5 132 1
5 143 1
5 146 3
5 164 1
5 174 1
5 178 5
5 186 1
5 191 1
5 204 4
5 230 4
5 231 4
5 232 3
5 253 4
5 269 1
5 274 3
5 281 4
5 289 1
5 292 2
6 3 1
6 10 2
6 23 4
6 30 3
6 31 3
6 32 1
6 45 1
6 57 3
6 58 2
6 70 3
6 133 5
6 137 5
6 146 2
6 155 2
6 159 5
6 167 1
6 171 2
6 180 1
6 193 4
6 230 2
6 233 5
6 252 4
6 257 3
6 295 1
7 13 5
7 19 3
7 21 1
7 36 5
7 59 1
7 72 3
7 82 2
7 95 5
7 123 1
7 129 2
7 156 5
7 166 1
7 201 1
7 202 2
7 235 2
7 244 4
7 258 5
7 261 2
7 262 4
7 268 4
7 289 5
7 298 3
8 8 1
8 77 4
8 80 4
8 114 5
8 120 3
8 122 3
8 132 1
8 135 5
8 146 5
8 147 5
8 158 4
8 164 3
8 172 5
8 187 3
8 195 3
8 208 5
8 210 5
8 217 3
8 221 4
8 225 2
8 240 2
8 259 3
8 261 5
8 279 4
8 283 4
9 12 5
9 14 5
9 21 5
9 27 2
9 33 1
9 58 5
9 74 4
9 81 4
9 96 5
9 101 4
9 111 5
9 139 2
9 158 3
9 166 5
9 172 1
9 203 2
9 210 3
9 245 2
9 268 2
9 273 3
9 286 3
9 294 1
9 299 5
10 2 4
10 13 5
10 20 2
10 37 2
10 46 3
10 68 5
10 69 2
10 75 2
10 76 5
10 89 1
10 102 3
10 112 4
10 121 4
10 123 1
10 125 4
10 129 1
10 155 3
10 168 1
10 190 1
10 195 2
10 196 4
10 200 2
10 212 3
10 230 5
10 239 1
10 248 2
10 278 2
10 290 4
11 4 2
11 8 2
11 25 5
11 63 4
11 82 5
11 91 4
11 105 2
11 107 3
11 150 3
11 155 1
11 157 5
11 188 5
11 219 5
11 247 3
11 276 2
11 277 5
12 5 5
12 8 3
12 13 2
12 24 1
12 27 3
12 29 4
12 31 1
12 37 5
12 54 1
12 55 1
12 99 1
12 116 3
12 128 4
12 130 1
12 134 1
12 136 1
12 147 1
12 152 2
12 205 4
12 217 1
12 225 2
12 228 5
12 230 3
12 232 4
12 237 5
12 239 2
12 263 5
12 266 1
12 289 5
12 292 1
12 295 5
13 0 4
13 4 4
13 8 3
13 16 4
13 40 3
13 48 2
13 70 3
13 94 4
13 168 3
13 174 4
13 183 1
13 189 4
13 207 3
13 210 1
13 251 5
13 252 4
13 291 1
13 296 3
14 6 5
14 10 2
14 20 2
14 32 3
14 40 3
14 59 3
14 64 2
14 77 2
14 121 3
14 129 2
14 143 1
14 148 2
14 152 2
14 160 4
14 166 1
14 170 4
14 177 4
14 196 5
14 240 4
14 241 2
14 258 2
14 269 4
14 272 1
14 278 4
14 281 1
14 298 1
15 12 5
15 18 4
15 19 3
15 35 5
15 45 1
15 61 1
15 87 2
15 110 4
15 119 4
15 135 1
15 144 2
15 181 3
15 216 3
15 220 3
15 224 4
15 231 3
15 233 1
15 235 5
15 252 3
15 254 2
15 258 3
15 260 5
15 282 4
16 24 1
16 47 2
16 56 4
16 72 4
16 74 1
16 86 1
16 148 5
16 161 2
16 162 2
16 167 4
16 173 4
16 174 4
16 176 3
16 180 4
16 182 5
16 188 3
16 198 2
16 202 1
16 218 3
16 224 2
16 228 5
16 236 1
16 240 4
16 263 4
16 298 5
17 14 1
17 36 5
17 54 5
17 94 1
17 147 3
17 168 1
17 177 4
17 181 1
17 183 5
17 185 2
17 187 4
17 189 1
17 198 2
17 219 5
17 238 5
17 265 1
17 273 1
17 274 1
17 298 1
18 11 1
18 44 4
18 45 4
18 62 2
18 71 4
18 73 5
18 110 3
18 117 2
18 122 5
18 124 4
18 126 2
18 138 5
18 145 3
18 147 1
18 163 3
18 189 1
18 205 3
18 209 4
18 210 2
18 211 3
18 222 4
18 246 3
18 254 4
18 276 3
18 299 3
19 10 5
19 14 1
19 21 3
19 37 4
19 77 2
19 102 2
19 154 3
19 165 4
19 167 5
19 190 3
19 229 1
19 240 2
19 254 3
19 258 1
19 270 1
19 275 3
20 4 2
20 14 1
20 21 3
20 24 3
20 51 2
20 53 3
20 65 1
20 115 4
20 140 1
20 158 1
20 166 4
20 216 3
20 221 2
20 232 5
20 235 5
20 269 5
20 277 5
20 290 4
21 15 1
21 36 2
21 37 2
21 58 5
21 102 1
21 112 3
21 118 5
21 123 5
21 126 2
21 132 5
21 136 5
21 146 1
21 154 5
21 166 3
21 172 2
21 191 3
21 205 3
21 217 3
21 227 5
21 228 5
21 232 2
21 234 1
21 265 4
21 267 3
21 291 1
22 0 5
22 6 3
22 30 4
22 69 2
22 71 3
22 80 1
22 117 5
22 119 2
22 142 4
22 159 3
22 173 5
22 181 5
22 185 3
22 186 5
22 190 5
22 195 5
22 208 4
22 217 3
22 279 4
23 16 5
23 19 5
23 30 3
23 43 2
23 44 5
23 45 2
23 63 2
23 72 5
23 76 3
23 85 4
23 97 1
23 130 1
23 132 5
23 135 3
23 143 5
23 144 4
23 159 5
23 161 4
23 171 1
23 183 1
23 187 3
23 191 2
23 195 2
23 219 1
23 221 3
23 231 4
23 232 5
23 233 2
23 265 1
23 285 4
23 286 4
24 6 5
24 19 5
24 45 2
24 49 1
24 63 2
24 70 2
24 75 4
24 85 1
24 90 4
24 95 4
24 118 1
24 119 3
24 155 3
24 175 1
24 190 1
24 194 1
24 205 1
24 212 1
24 216 2
24 221 5
24 234 2
24 238 2
24 246 5
24 248 4
24 268 2
24 273 4
24 284 1
24 294 5
24 296 1
25 23 2
25 27 5
25 52 5
25 72 5
25 83 4
25 107 1
25 108 5
25 109 1
25 118 5
25 126 3
25 136 2
25 171 4
25 195 1
25 200 2
25 204 4
25 205 5
26 47 5
26 58 2
26 64 1
26 66 1
26 115 5
26 120 3
26 128 1
26 138 4
26 155 1
26 163 4
26 174 2
26 176 4
26 183 3
26 187 4
26 197 4
26 212 1
26 224 2
26 226 5
26 236 5
26 239 2
26 260 3
26 261 2
26 287 1
26 288 3
26 294 5
27 49 4
27 62 1
27 75 4
27 92 5
27 94 3
27 98 3
