400
24754
0 1 2
0 5 4
0 20 2
0 31 5
0 38 2
0 46 2
0 52 4
0 59 4
0 62 3
0 83 1
0 94 4
0 102 4
0 103 4
0 104 2
0 109 2
0 113 1
0 120 4
0 130 4
0 138 2
0 147 2
0 149 1
0 151 5
0 154 2
0 158 1
0 160 5
0 173 3
0 178 3
0 180 2
0 183 4
0 195 4
0 199 3
0 200 4
0 211 2
0 224 5
0 226 2
0 228 4
0 232 5
0 235 5
0 247 3
0 250 1
0 256 5
0 258 4
0 265 2
0 271 1
0 288 4
0 302 2
0 318 5
0 339 2
0 341 5
0 342 5
0 343 2
0 352 4
0 354 1
0 362 5
0 363 5
0 384 5
0 385 3
1 15 2
1 25 4
1 26 5
1 28 1
1 41 1
1 42 3
1 46 1
1 58 1
1 61 5
1 70 3
1 74 3
1 75 1
1 76 4
1 84 1
1 86 4
1 91 4
1 95 5
1 101 1
1 103 4
1 107 4
1 164 2
1 169 1
1 171 1
1 192 1
1 208 4
1 217 5
1 226 5
1 230 2
1 232 1
1 261 4
1 267 1
1 272 5
1 282 5
1 294 4
1 306 1
1 308 1
1 311 5
1 323 1
1 348 4
1 358 5
1 361 2
1 363 5
1 365 4
1 367 4
1 370 4
1 374 1
1 380 2
1 386 4
1 389 2
1 390 5
1 394 4
1 396 2
2 13 2
2 19 5
2 28 3
2 31 5
2 36 5
2 37 2
2 39 4
2 68 4
2 78 4
2 81 2
2 88 3
2 94 2
2 101 2
2 102 4
2 107 3
2 110 2
2 111 5
2 114 2
2 115 1
2 117 1
2 120 5
2 145 3
2 151 4
2 153 2
2 155 3
2 177 1
2 188 1
2 195 3
2 199 2
2 211 2
2 222 5
2 228 3
2 236 4
2 240 5
2 247 5
2 278 5
2 279 4
2 286 2
2 291 2
2 294 1
2 297 4
2 301 1
2 304 4
2 307 2
2 319 5
2 320 1
2 321 2
2 337 3
2 353 2
2 356 3
2 358 4
2 360 5
2 362 3
2 363 1
2 371 1
2 388 3
2 389 4
2 391 5
2 393 4
2 395 3
3 5 3
3 21 3
3 35 2
3 36 5
3 40 1
3 44 3
3 51 1
3 52 4
3 71 1
3 73 1
3 76 2
3 84 2
3 92 1
3 95 2
3 100 5
3 101 2
3 111 3
3 120 4
3 124 3
3 128 4
3 133 3
3 136 4
3 148 3
3 156 2
3 168 5
3 169 3
3 188 2
3 190 3
3 200 2
3 209 4
3 211 3
3 214 3
3 218 3
3 230 1
3 231 1
3 233 1
3 238 1
3 242 5
3 243 3
3 248 2
3 254 1
3 263 5
3 276 1
3 278 3
3 286 2
3 288 5
3 289 2
3 296 2
3 300 4
3 309 3
3 328 3
3 329 5
3 333 5
3 338 1
3 341 2
3 345 2
3 349 3
3 354 3
3 367 5
3 370 4
3 373 4
3 380 1
3 398 3
4 0 5
4 6 5
4 16 3
4 17 5
4 18 4
4 30 3
4 32 3
4 35 4
4 39 5
4 53 2
4 56 3
