400
37426
0 2 4
0 3 3
0 7 4
0 13 5
0 17 2
0 22 1
0 23 1
0 26 2
0 28 5
0 33 3
0 40 5
0 45 3
0 53 5
0 70 2
0 71 5
0 75 3
0 77 2
0 79 5
0 80 5
0 82 1
0 83 1
0 91 1
0 94 2
0 95 2
0 96 1
0 97 3
0 98 2
0 106 2
0 117 3
0 135 5
0 136 2
0 145 5
0 146 3
0 147 5
0 149 1
0 153 3
0 159 3
0 160 1
0 171 3
0 172 5
0 178 3
0 179 4
0 183 1
0 185 1
0 193 4
0 196 2
0 199 3
0 206 3
0 208 4
0 222 5
0 226 2
0 230 1
0 233 4
0 236 5
0 239 1
0 245 5
0 246 2
0 249 3
0 254 2
0 262 1
0 264 1
0 266 4
0 267 4
0 269 3
0 275 3
0 277 3
0 281 5
0 284 1
0 294 5
0 302 1
0 304 4
0 305 2
0 309 1
0 312 5
0 313 4
0 315 1
0 323 4
0 329 1
0 332 3
0 337 4
0 345 3
0 348 5
0 353 4
0 357 1
0 361 2
0 366 5
0 367 3
0 374 5
0 375 2
0 379 2
0 381 1
0 387 5
0 393 4
0 395 1
0 398 2
0 399 5
1 3 2
1 7 5
1 15 4
1 23 5
1 31 2
1 32 1
1 33 4
1 36 2
1 38 2
1 41 5
1 48 5
1 53 4
1 54 4
1 57 2
1 61 3
1 66 1
1 67 1
1 71 4
1 72 4
1 74 5
1 75 5
1 76 3
1 77 2
1 80 1
1 81 2
1 82 3
1 87 1
1 89 5
1 91 4
1 98 1
1 99 1
1 103 2
1 105 1
1 109 2
1 115 2
1 117 1
1 120 5
1 123 4
1 131 2
1 132 4
1 139 5
1 141 3
1 146 4
1 148 5
1 150 5
1 155 1
1 156 3
1 158 2
1 165 5
1 186 4
1 187 4
1 188 3
1 208 3
1 216 2
1 222 5
1 225 1
1 226 4
1 228 3
1 236 1
1 240 2
1 243 4
1 248 3
1 254 5
1 255 5
1 259 3
1 263 1
1 265 5
1 274 5
1 276 4
1 279 4
1 287 5
1 301 2
1 303 1
1 305 3
1 307 4
1 308 3
1 316 1
1 318 5
1 319 3
1 324 1
1 325 2
1 328 3
1 329 1
1 332 5
1 334 1
1 342 5
1 345 5
1 354 5
1 355 4
1 356 2
1 358 3
1 362 3
1 366 1
1 367 3
1 368 3
1 372 5
1 381 1
1 384 4
1 385 1
1 387 4
2 6 4
2 8 4
2 12 3
2 17 1
2 18 3
2 20 3
2 27 3
2 31 5
2 34 2
2 42 4
2 47 1
2 49 2
2 60 5
2 68 5
2 71 3
2 77 2
2 79 5
2 80 5
2 81 3
2 92 5
2 95 3
2 100 3
2 103 4
2 109 1
2 122 4
2 123 4
2 145 5
2 147 3
2 151 4
2 154 5
2 168 5
2 170 4
2 171 2
2 172 2
2 173 3
2 177 1
2 184 5
2 186 2
2 190 4
2 193 1
2 195 2
2 196 1
2 205 2
2 218 2
2 221 2
2 224 4
2 226 1
2 229 1
2 231 1
2 239 4
2 244 2
2 246 5
2 248 2
2 252 2
2 255 3
2 258 5
2 259 1
2 263 1
2 265 4
2 268 3
2 273 3
2 275 5
2 279 3
2 286 2
2 289 1
2 291 3
2 297 1
2 299 1
2 300 2
2 302 5
2 304 3
2 306 4
2 310 5
2 314 5
2 315 2
2 316 3
2 321 3
2 322 1
2 323 2
2 325 2
2 326 1
2 328 3
2 330 1
2 336 3
2 341 4
2 348 4
2 351 1
2 355 5
2 357 5
2 359 3
2 360 2
2 362 1
2 364 3
2 366 1
2 367 2
2 373 4
2 383 5
2 387 2
2 390 5
2 393 5
2 396 1
2 397 3
2 399 2
3 24 4
3 30 4
3 31 5
3 37 1
3 38 3
3 39 1
3 49 2
3 56 4
3 63 3
3 65 1
3 66 2
3 77 3
3 78 4
3 88 5
3 92 4
3 93 4
3 98 2
3 110 4
3 113 1
3 116 5
3 118 3
3 120 3
3 123 4
3 125 1
3 127 5
3 131 3
3 134 3
3 138 3
3 144 5
3 150 3
3 151 2
3 153 2
3 164 4
3 169 1
3 171 5
3 173 2
3 183 2
3 184 3
3 185 5
3 188 3
3 192 3
3 193 3
3 200 4
3 203 3
3 220 5
3 221 4
3 225 2
3 229 2
3 232 2
3 236 2
3 237 1
3 239 3
3 244 2
3 251 1
3 253 3
3 258 1
3 261 3
3 264 1
3 269 2
3 272 5
3 274 3
3 295 4
3 296 4
3 298 5
3 300 5
3 302 5
3 317 3
3 322 4
3 325 4
3 326 4
