200
4953
0 1 2
0 27 2
0 28 5
0 32 1
0 39 1
0 43 2
0 44 5
0 46 4
0 71 2
0 78 1
0 81 5
0 82 2
0 85 4
0 92 5
0 93 4
0 99 1
0 101 2
0 118 5
0 133 1
0 134 1
0 143 4
0 148 3
0 164 3
0 166 5
0 172 1
0 188 1
0 197 1
1 3 2
1 19 2
1 40 5
1 53 4
1 63 2
1 71 2
1 77 5
1 83 2
1 106 4
1 114 1
1 122 3
1 124 5
1 134 3
1 135 1
1 144 2
1 159 1
1 160 5
1 161 5
1 169 5
1 185 2
2 8 4
2 17 1
2 26 1
2 30 5
2 36 2
2 37 4
2 45 4
2 47 1
2 48 3
2 50 2
2 52 2
2 58 1
2 59 2
2 75 3
2 76 1
2 78 5
2 96 3
2 103 1
2 123 4
2 145 1
2 156 1
2 158 5
2 165 2
3 26 1
3 51 4
3 61 4
3 63 5
3 70 5
3 71 4
3 82 4
3 105 5
3 114 4
3 118 2
3 124 4
3 126 2
3 129 3
3 132 4
3 135 4
3 145 4
3 153 4
3 155 2
3 166 4
3 177 5
3 179 2
3 182 2
3 184 5
3 188 5
3 191 5
3 193 2
3 198 3
4 5 2
4 13 2
4 28 1
4 30 2
4 35 4
4 42 1
4 43 4
4 64 2
4 76 1
4 80 2
4 87 3
4 93 2
4 96 5
4 108 1
4 110 2
4 112 2
4 113 5
4 130 4
4 134 4
4 135 2
4 140 1
4 156 2
4 162 3
4 163 4
4 167 3
4 175 2
4 179 1
4 184 3
4 187 3
4 188 1
4 189 5
4 192 4
5 12 3
5 29 1
5 36 3
5 39 1
5 40 2
5 41 4
5 54 4
5 56 1
5 59 1
5 64 1
5 68 4
5 69 1
5 72 1
5 85 2
5 92 3
5 99 5
5 102 3
5 111 3
5 114 2
5 120 5
5 123 2
5 127 4
5 134 4
5 137 5
5 142 4
5 149 5
5 156 3
5 158 2
5 164 5
5 190 3
5 194 5
6 16 4
6 27 3
6 40 4
6 41 2
6 60 2
6 67 1
6 68 1
6 73 3
6 74 5
6 98 5
6 119 5
6 123 4
6 129 4
6 151 1
6 163 4
6 169 3
6 177 1
6 178 4
6 187 1
7 9 2
7 22 5
7 69 1
7 87 2
7 101 5
7 103 2
7 106 1
7 108 3
7 113 5
7 118 3
7 122 4
7 126 3
7 132 2
7 138 3
7 151 5
7 154 4
7 158 2
7 166 1
7 167 1
7 181 1
7 196 4
8 10 5
8 17 3
8 25 5
8 30 5
8 31 4
8 37 5
8 39 5
8 55 4
8 69 3
8 72 5
8 76 2
8 89 2
8 92 5
8 94 4
8 98 3
8 119 3
8 129 2
8 131 1
8 147 3
8 157 3
8 162 5
8 167 5
8 171 3
8 178 1
8 184 4
8 185 5
8 195 5
8 196 3
9 5 4
9 21 1
9 24 4
9 25 2
9 36 2
9 37 4
9 40 3
9 43 2
9 47 2
9 49 2
9 55 4
9 60 3
9 63 3
9 69 4
9 74 4
9 93 3
9 96 1
9 98 5
9 101 1
9 109 1
9 114 2
9 116 3
9 127 5
9 133 3
9 138 4
9 143 3
9 154 5
9 171 4
9 181 1
9 190 4
9 194 3
10 5 1
10 27 1
10 45 5
10 48 4
10 65 2
10 82 2
10 84 3
10 85 1
10 109 5
10 146 4
10 168 4
10 170 2
10 172 2
10 174 5
10 177 3
10 182 1
10 189 4
10 198 4
11 5 1
11 8 4
11 13 2
11 15 2
11 20 1
11 33 1
11 38 3
11 56 5
11 60 3
11 73 1
11 83 1
11 84 1
11 99 4
11 103 5
11 109 5
11 116 3
11 133 4
11 148 3
11 153 1
11 161 5
11 173 2
11 183 1
11 184 1
11 187 5
12 0 3
12 9 1
12 12 4
12 18 3
12 24 4
12 27 1
12 38 3
12 51 5
12 57 3
12 66 5
12 77 4
12 90 2
12 93 3
12 107 1
12 128 1
12 146 3
12 148 3
12 151 5
12 160 5
12 172 1
12 188 4
12 195 3
12 196 3
13 14 4
13 15 2
13 16 5
13 27 4
13 38 1
13 48 5
13 58 5
13 63 4
13 66 3
13 68 2
13 77 3
13 81 1
13 88 5
13 102 4
13 111 1
13 132 1
13 138 5
13 143 1
13 150 3
13 169 3
13 199 1
14 15 4
14 21 1
14 23 3
14 33 1
14 36 2
14 39 4
14 44 3
14 52 4
14 54 3
14 58 3
14 61 2
14 70 5
14 76 5
14 78 5
14 79 5
14 88 2
14 91 4
14 96 5
14 97 4
14 112 5
14 131 5
14 138 2
14 139 4
14 142 3
14 150 4
14 157 5
14 161 2
14 165 3
14 171 2
14 187 3
14 194 4
14 197 1
15 3 5
15 7 4
15 16 1
15 33 2
15 35 1
15 47 5
15 67 5
15 69 1
15 70 2
15 78 3
15 87 2
15 95 1
15 96 1
15 100 5
15 105 5
15 113 1
15 117 5
15 121 5
15 125 2
15 135 5
15 139 4
15 152 4
15 166 5
15 171 3
15 175 3
15 179 2
15 180 1
15 181 5
15 190 4
15 195 2
15 196 4
16 25 5
16 26 5
16 32 5
16 45 1
16 55 2
16 59 5
16 109 5
16 114 3
16 121 2
16 127 2
16 136 3
16 139 3
16 142 4
16 154 4
16 168 5
16 177 5
16 183 2
16 188 5
16 190 1
17 2 4
17 12 4
17 19 4
17 20 5
17 47 1
17 49 1
17 50 2
17 52 2
17 53 1
17 57 1
17 65 2
17 67 2
17 68 2
17 70 5
17 82 3
17 83 5
17 106 4
17 107 5
17 110 3
17 129 1
17 130 2
17 143 3
17 144 1
17 146 2
17 148 5
17 150 1
17 158 5
17 159 5
17 173 1
17 184 2
17 190 3
17 197 3
18 3 4
18 8 5
18 9 3
18 36 3
18 48 3
18 51 5
18 57 4
18 62 5
18 95 1
18 96 2
18 106 4
