200
2699
0 2 4
0 8 2
0 41 4
0 66 5
0 81 4
0 121 5
0 127 5
0 130 5
0 146 1
0 186 5
1 96 5
1 97 2
1 105 2
1 106 2
1 145 1
1 147 5
1 151 3
1 182 4
2 9 2
2 10 5
2 43 2
2 44 3
2 62 2
2 86 5
2 99 2
2 156 4
2 158 1
2 160 3
2 180 4
2 195 3
2 196 5
3 9 2
3 25 4
3 36 3
3 63 2
3 94 3
3 109 4
3 122 2
3 124 3
3 128 2
3 134 1
3 147 5
3 163 4
3 199 2
4 10 1
4 13 2
4 77 1
4 125 3
4 141 2
4 142 3
4 151 2
4 186 3
4 195 2
5 37 5
5 82 1
5 86 5
5 92 1
5 123 2
5 131 2
5 140 5
5 149 5
5 154 3
6 38 5
6 50 1
6 52 4
6 58 4
6 78 4
6 125 5
6 135 2
6 154 4
6 177 5
6 197 4
7 22 4
7 46 4
7 47 5
7 66 4
7 81 3
7 90 4
7 136 3
7 139 1
7 146 2
7 150 3
7 154 4
7 175 3
7 176 4
7 191 4
7 194 1
8 16 5
8 20 3
8 40 4
8 55 3
8 82 3
8 90 2
8 98 4
8 104 1
8 135 4
8 140 5
8 143 4
8 145 3
8 146 4
8 157 3
8 173 1
8 179 5
8 180 2
8 184 2
9 21 1
9 30 1
9 33 3
9 36 3
9 43 2
9 49 3
9 78 4
9 84 5
9 85 4
9 119 3
9 131 1
9 132 1
9 158 2
9 180 5
10 10 2
10 49 4
10 55 1
10 58 4
10 61 4
10 78 5
10 82 5
10 108 5
10 119 4
10 140 5
10 141 3
10 157 5
10 168 1
10 179 3
10 195 1
11 33 1
11 48 5
11 71 1
11 74 3
11 75 3
11 115 3
11 136 5
11 137 4
11 184 5
12 22 1
12 36 2
12 42 5
12 48 5
12 49 5
12 56 3
12 147 5
12 184 3
12 188 4
12 191 5
12 197 5
13 35 3
13 36 2
13 37 2
13 45 2
13 46 1
13 52 4
13 53 4
13 64 4
13 77 4
13 86 2
13 90 3
13 142 5
13 162 1
13 197 3
14 0 1
14 3 3
14 16 1
14 24 5
14 39 5
14 40 1
14 45 2
14 49 1
14 50 4
14 54 4
14 77 2
14 106 1
14 161 5
14 189 3
14 194 3
14 199 2
15 5 1
15 15 5
15 25 5
15 28 3
15 74 2
15 114 1
15 138 3
15 155 5
15 160 4
16 28 4
16 29 4
16 39 2
16 42 1
16 43 2
16 66 4
16 75 3
16 119 1
16 127 4
16 139 2
16 159 3
16 175 3
16 189 1
16 194 5
17 36 3
17 40 3
17 48 2
17 59 3
17 71 1
17 83 5
17 86 4
17 111 4
17 135 5
17 136 5
17 175 1
17 183 4
17 188 1
18 31 3
18 34 2
18 37 3
18 81 3
18 86 2
18 87 4
18 129 3
18 184 5
19 34 4
19 35 2
19 42 2
19 46 5
19 47 5
19 59 2
19 74 5
19 102 3
19 110 4
19 145 1
19 159 5
19 175 3
19 177 3
20 55 5
20 66 5
20 84 5
20 96 5
20 97 4
20 111 4
20 116 4
20 135 5
20 137 2
20 140 1
20 152 5
20 172 5
20 174 4
20 175 4
20 182 1
20 196 2
21 22 2
21 34 3
21 64 1
21 65 4
21 72 3
21 73 3
21 89 3
21 92 1
21 93 1
21 100 5
21 155 4
21 158 3
21 172 5
22 17 5
22 21 4
22 27 3
22 41 1
22 108 5
22 127 4
22 139 1
22 148 5
22 163 1
22 169 1
22 176 4
22 178 1
22 198 5
23 5 4
23 7 2
23 37 4
23 61 3
23 75 1
23 116 2
23 117 1
23 132 5
23 134 2
23 137 2
23 140 4
23 179 1
23 190 2
23 192 3
24 3 4
24 22 5
24 38 2
24 77 2
24 78 5
24 83 4
24 124 5
24 131 2
24 132 2
24 133 1
24 140 1
24 141 3
24 147 4
24 153 4
24 154 1
24 167 1
24 178 4
24 193 5
25 15 3
25 26 5
25 44 2
25 51 4
25 79 5
25 90 3
25 98 3
25 106 4
25 118 5
25 123 2
25 142 3
25 144 5
25 147 4
25 161 1
25 168 4
26 25 4
26 34 4
26 46 2
26 58 3
26 66 1
26 74 4
26 93 4
26 107 5
26 121 3
26 129 3
26 146 1
26 185 1
26 189 1
26 196 4
26 198 2
27 0 1
27 6 3
27 9 5
27 33 4
27 36 4
27 62 4
27 84 1
27 88 5
27 138 2
27 174 4
27 176 3
27 191 2
27 196 5
27 199 2
28 23 3
28 24 3
28 68 2
28 72 5
28 113 2
28 127 2
28 150 3
28 154 5
28 174 5
28 182 2
29 12 2
29 13 2
29 16 1
29 17 4
29 30 1
29 39 3
29 40 2
29 49 1
29 51 3
29 54 5
29 64 5
29 74 2
29 77 2
29 168 5
29 174 5
29 175 2
29 177 5
29 185 1
29 191 1
30 5 4
30 15 2
30 28 1
30 29 2
30 37 4
30 83 5
30 98 5
30 122 5
30 129 4
30 141 2
30 149 1
30 164 3
30 177 1
30 183 2
30 185 5
31 13 1
31 26 5
31 71 3
31 83 2
31 91 4
31 126 4
31 138 3
31 139 3
31 166 3
31 180 4
31 190 5
31 192 4
31 193 4
32 15 1
32 23 3
32 39 4
32 84 3
32 91 1
32 98 3
32 106 2
32 112 4
32 120 1
32 151 2
32 168 5
32 180 2
33 33 3
33 45 1
33 53 4
33 60 1
33 62 3
33 64 5
33 128 4
33 129 4
33 174 5
33 178 1
33 180 1
33 185 4
33 188 4
33 190 1
34 7 1
34 13 2
34 19 5
34 20 5
34 21 2
34 22 4
34 67 3
34 73 1
34 116 5
34 122 2
34 124 5
34 126 4
34 141 3
34 143 2
34 149 5
34 166 3
34 198 1
35 8 5
35 20 4
35 29 5
35 33 2
35 35 5
35 42 4
35 71 4
35 109 5
35 115 1
35 120 5
35 166 1
35 169 4
35 171 4
35 173 3
35 188 5
36 22 4
36 45 4
36 54 4
36 67 2
36 72 4
36 76 5
36 78 4
36 80 4
36 92 3
36 93 1
36 133 1
36 149 2
36 156 2
36 159 5
36 162 2
36 196 1
37 3 1
37 23 4
37 25 3
37 47 2
37 74 2
37 79 4
37 88 1
37 123 1
37 165 2
37 190 4
37 198 2
38 67 4
38 74 3
38 79 2
38 85 1
38 88 4
38 97 4
38 120 1
38 124 1
38 133 1
38 139 5
38 144 2
38 152 4
38 169 4
38 174 3
38 177 2
39 2 1
39 10 4
39 15 1
39 30 1
39 87 5
39 112 1
39 128 5
39 133 1
39 137 5
39 140 2
39 154 1
39 165 2
39 167 4
40 2 5
40 3 5
40 26 1
40 34 1
40 39 1
40 91 1
40 93 4
40 94 4
40 104 5
40 108 4
40 114 1
40 121 5
40 126 5
40 127 3
40 141 3
40 172 3
40 191 3
40 194 4
41 12 3
41 17 5
41 18 3
41 20 3
41 32 2
41 43 4
41 48 3
41 63 1
41 65 5
41 68 3
41 93 3
41 130 1
41 154 2
41 164 3
41 165 2
41 185 5
42 15 3
42 31 4
42 82 1
42 121 4
42 127 1
42 136 5
43 17 2
43 20 4
43 31 4
43 63 5
43 85 1
43 124 2
43 132 5
43 135 3
43 136 1
43 169 3
43 191 5
43 195 1
44 63 1
44 70 5
44 72 3
44 74 5
44 121 2
44 135 5
44 140 4
44 148 2
44 163 1
44 197 3
45 4 3
45 33 4
45 38 2
45 47 3
45 104 4
45 109 1
45 117 2
45 122 3
45 162 5
45 163 5
45 184 4
45 189 4
45 198 2
46 14 5
46 18 2
46 23 3
46 35 2
46 43 3
46 50 3
46 60 3
46 62 3
46 74 1
46 84 3
46 105 4
46 133 1
46 143 2
46 153 4
46 154 1
46 198 1
47 27 5
47 66 2
47 104 1
47 135 4
47 160 2
47 177 2
47 182 1
47 186 1
48 4 3
48 22 2
48 24 1
48 28 2
48 30 3
48 38 5
48 41 4
48 66 2
48 67 2
48 76 5
48 78 4
48 81 4
48 112 3
48 125 3
48 133 3
49 20 4
49 30 3
49 32 3
49 45 2
49 54 2
49 68 4
49 69 5
49 91 3
49 95 5
49 115 5
49 126 2
49 142 5
49 173 4
49 193 5
50 8 2
50 11 5
50 28 1
50 32 3
50 35 3
50 81 4
50 88 5
50 110 4
50 118 4
50 147 2
50 182 2
50 193 4
51 9 2
51 24 5
51 50 3
51 53 5
51 59 5
51 106 2
51 108 2
51 109 1
51 113 3
51 114 4
51 121 4
51 133 3
51 136 5
51 139 2
51 154 2
51 155 5
51 162 2
51 178 2
52 10 2
52 26 2
52 60 2
52 74 5
52 79 5
52 84 2
52 87 5
52 98 2
52 122 4
52 170 3
52 175 5
52 186 5
53 15 3
53 19 4
53 64 2
53 73 4
53 97 4
53 156 1
54 15 1
54 22 2
54 56 4
54 70 5
54 72 3
54 77 3
54 80 5
54 112 1
54 126 5
54 127 2
54 137 4
54 152 4
54 160 1
54 165 1
54 174 5
55 25 5
55 53 3
55 63 1
55 65 4
55 78 1
55 79 4
55 93 3
55 99 1
55 103 5
55 114 3
55 118 5
55 139 5
55 140 4
55 142 3
55 171 1
55 186 4
56 14 3
56 17 5
56 26 2
56 27 2
56 32 3
56 52 2
56 61 4
56 71 1
56 78 1
56 80 3
56 81 5
56 93 2
56 125 4
56 149 1
56 160 1
56 166 2
56 190 2
56 191 2
56 192 1
57 3 4
57 28 1
57 53 4
57 54 1
57 55 5
57 56 3
57 77 5
57 101 5
57 111 2
57 123 1
57 139 1
57 152 1
57 179 3
57 183 2
57 194 1
58 0 5
58 8 5
58 9 5
58 17 5
58 18 4
58 39 3
58 62 4
58 67 4
58 93 2
58 97 4
58 118 1
58 122 4
58 170 3
58 174 4
58 179 4
59 66 2
59 68 5
59 107 5
59 112 2
59 113 1
59 114 1
59 117 4
59 121 2
59 156 5
59 183 1
60 4 3
60 10 5
60 12 4
60 19 4
60 21 1
60 28 3
60 47 5
60 54 2
60 61 2
60 62 3
60 86 2
60 117 4
60 121 3
60 155 4
60 158 3
60 166 3
61 8 4
61 49 5
61 56 5
61 76 1
61 94 3
61 96 3
61 110 2
61 123 1
61 130 1
61 133 2
61 155 2
61 159 3
61 177 1
61 180 1
61 186 4
61 195 4
62 11 5
62 24 4
62 37 1
62 44 1
62 50 2
62 65 3
62 69 5
62 91 2
62 94 4
