200
2552
0 2 4
0 5 3
0 10 5
0 13 3
0 50 3
0 51 2
0 66 1
0 67 1
0 73 2
0 78 3
0 81 2
0 100 2
0 127 5
0 152 2
0 154 5
0 174 4
0 189 5
1 9 1
1 15 3
1 52 1
1 54 2
1 107 4
1 108 1
1 112 4
1 115 5
1 128 5
1 131 3
1 151 1
1 153 1
1 162 3
1 165 4
1 180 2
1 186 4
1 191 2
2 1 1
2 5 2
2 6 2
2 13 5
2 29 3
2 46 1
2 117 4
2 152 2
2 168 1
2 172 3
3 42 5
3 50 5
3 55 3
3 65 1
3 67 5
3 91 4
3 121 5
3 126 1
3 134 2
3 139 4
4 4 2
4 17 3
4 74 4
4 88 2
4 120 3
4 130 3
4 160 1
4 170 4
4 183 5
4 185 2
4 199 4
5 21 2
5 59 3
5 76 1
5 92 5
5 94 2
5 109 5
5 117 1
5 119 5
5 124 4
5 154 1
5 177 5
5 196 2
5 199 1
6 7 5
6 35 1
6 50 3
6 76 5
6 105 3
6 108 5
6 134 5
6 143 1
6 147 1
6 173 4
7 3 3
7 10 5
7 22 1
7 43 5
7 71 5
7 78 1
7 85 1
7 90 5
7 111 1
7 120 4
7 170 5
7 175 1
8 5 1
8 40 4
8 45 5
8 64 2
8 131 2
8 137 2
8 148 1
8 149 1
8 150 1
8 156 1
8 161 2
8 163 4
8 165 3
8 167 1
8 172 2
8 175 1
8 190 1
9 22 2
9 24 2
9 26 4
9 28 5
9 39 2
9 53 5
9 55 5
9 66 2
9 110 3
9 116 2
9 123 5
9 163 4
9 199 1
10 9 3
10 15 1
10 20 5
10 28 3
10 43 2
10 91 3
10 99 3
10 105 4
10 128 3
10 154 1
10 182 2
10 183 4
11 16 3
11 54 3
11 69 4
11 73 2
11 78 1
11 113 1
11 117 2
11 156 4
11 164 2
11 168 2
11 183 2
11 190 1
11 196 1
12 45 5
12 46 1
12 81 3
12 82 5
12 94 4
12 95 5
12 110 3
12 114 1
12 139 4
12 197 1
13 32 2
13 62 2
13 67 3
13 68 5
13 71 4
13 92 1
13 95 2
13 97 2
13 137 5
13 159 2
13 184 4
14 0 5
14 23 3
14 29 1
14 36 4
14 69 4
14 82 2
14 145 3
14 149 4
14 154 5
14 160 1
14 174 2
14 179 3
15 5 4
15 9 5
15 10 5
15 12 1
15 23 3
15 65 2
15 66 1
15 147 4
15 162 3
15 197 4
16 11 5
16 33 5
16 78 5
16 100 5
16 103 2
16 114 5
16 129 2
16 135 1
16 141 2
16 171 4
16 198 5
17 28 5
17 40 4
17 53 5
17 62 4
17 67 1
17 68 2
17 87 2
17 91 5
17 118 1
17 140 5
17 145 1
17 146 1
17 151 3
17 152 4
17 165 3
17 176 4
17 187 4
17 190 1
18 1 3
18 34 3
18 92 4
18 93 2
18 94 4
18 112 4
18 126 4
18 131 4
18 134 3
18 138 3
18 166 5
18 174 5
18 189 1
19 2 3
19 4 4
19 60 1
19 64 3
19 67 2
19 80 3
19 82 1
19 86 4
19 106 2
19 118 3
19 143 5
19 163 3
19 180 3
19 182 1
19 189 3
20 56 4
20 69 3
20 74 5
20 96 4
20 102 4
20 103 1
20 116 1
20 118 2
20 123 1
20 129 5
20 131 5
20 147 3
20 151 2
20 178 4
21 2 4
21 6 5
21 10 4
21 21 1
21 42 2
21 45 3
21 50 2
21 79 5
21 94 2
21 97 1
21 109 1
21 134 5
22 8 4
22 9 1
22 34 4
22 35 1
22 40 1
22 58 2
22 82 5
22 85 1
22 87 4
22 112 3
22 114 5
22 118 4
22 120 1
22 155 5
22 183 3
22 184 4
22 197 3
23 12 1
23 37 1
23 54 1
23 60 4
23 77 2
23 82 2
23 102 3
23 129 2
23 136 4
23 155 1
23 162 3
